t, aX, aY, aZ, gX, gY, gZ
34.1934, -1.06, 0.05, 0.08, 1.71, 3.35, 10.85
34.1967, -1.07, 0.05, 0.11, 1.59, 3.66, 12.13
34.2001, -1.08, 0.05, 0.09, 1.59, 4.09, 13.29
34.2034, -1.09, 0.06, 0.10, 1.46, 4.51, 14.39
34.2067, -1.10, 0.07, 0.10, 1.28, 5.12, 15.24
34.2100, -1.10, 0.08, 0.09, 1.16, 5.55, 16.04
34.2134, -1.10, 0.10, 0.10, 1.10, 5.91, 16.34
34.2167, -1.11, 0.10, 0.09, 0.91, 5.98, 16.40
34.2201, -1.11, 0.10, 0.08, 0.85, 5.91, 16.04
34.2234, -1.11, 0.09, 0.09, 0.79, 5.67, 15.43
34.2267, -1.10, 0.09, 0.07, 0.67, 5.12, 14.76
34.2300, -1.09, 0.10, 0.08, 0.55, 4.45, 14.09
34.2334, -1.08, 0.08, 0.09, 0.43, 3.60, 13.48
34.2367, -1.07, 0.09, 0.08, 0.24, 3.11, 12.99
34.2401, -1.06, 0.09, 0.10, 0.18, 2.93, 12.44
34.2434, -1.06, 0.07, 0.08, 0.18, 2.93, 12.13
34.2467, -1.06, 0.07, 0.08, 0.00, 2.87, 11.83
34.2500, -1.06, 0.07, 0.08, -0.18, 2.87, 11.65
34.2534, -1.06, 0.06, 0.07, -0.24, 2.80, 11.77
34.2567, -1.06, 0.06, 0.08, -0.30, 2.62, 12.13
34.2601, -1.06, 0.06, 0.08, -0.18, 2.56, 12.68
34.2634, -1.07, 0.05, 0.09, -0.18, 2.68, 13.41
34.2667, -1.06, 0.06, 0.08, -0.18, 2.99, 14.27
34.2701, -1.07, 0.04, 0.11, -0.43, 3.66, 15.24
34.2734, -1.07, 0.04, 0.11, -0.55, 4.39, 16.34
34.2767, -1.06, 0.03, 0.10, -0.61, 5.24, 17.80
34.2801, -1.05, 0.03, 0.11, -0.73, 6.46, 19.51
34.2834, -1.02, 0.03, 0.12, -0.67, 7.68, 21.10
34.2867, -1.02, 0.03, 0.11, -0.55, 9.15, 22.87
34.2901, -1.01, 0.04, 0.12, -0.55, 11.04, 24.21
34.2934, -1.00, 0.04, 0.12, -0.37, 13.05, 25.24
34.2967, -1.01, 0.05, 0.12, -0.12, 15.43, 26.22
34.3000, -1.02, 0.06, 0.10, -0.18, 17.62, 26.83
34.3034, -1.02, 0.07, 0.10, -0.18, 19.39, 27.07
34.3067, -1.02, 0.08, 0.10, -0.30, 20.55, 27.38
34.3100, -1.02, 0.09, 0.09, -0.67, 21.34, 27.38
34.3134, -1.02, 0.08, 0.07, -1.10, 21.83, 27.32
34.3167, -1.02, 0.10, 0.07, -1.77, 21.83, 27.01
34.3200, -1.03, 0.09, 0.06, -2.38, 21.59, 26.52
34.3234, -1.04, 0.11, 0.06, -3.11, 20.73, 25.79
34.3267, -1.02, 0.09, 0.08, -4.09, 19.21, 25.06
34.3300, -1.03, 0.07, 0.08, -4.51, 17.44, 23.96
34.3334, -1.06, 0.08, 0.05, -3.54, 15.55, 22.74
34.3367, -1.04, 0.08, 0.05, -2.93, 13.35, 21.95
34.3400, -1.05, 0.10, 0.04, -2.80, 10.18, 21.10
34.3434, -1.06, 0.11, 0.05, -2.74, 6.83, 19.82
34.3467, -1.04, 0.09, 0.06, -3.11, 3.72, 18.54
34.3500, -1.01, 0.09, 0.09, -4.21, 1.22, 17.68
34.3534, -1.03, 0.09, 0.07, -4.51, -0.61, 16.71
34.3567, -1.05, 0.07, 0.08, -4.39, -1.89, 15.79
34.3601, -1.06, 0.07, 0.09, -4.51, -3.17, 15.18
34.3634, -1.08, 0.06, 0.08, -4.88, -4.63, 15.00
34.3667, -1.10, 0.05, 0.09, -5.06, -6.22, 14.94
34.3700, -1.10, 0.05, 0.08, -5.18, -7.74, 15.18
34.3734, -1.07, 0.07, 0.08, -5.43, -9.02, 15.85
34.3767, -1.05, 0.06, 0.08, -5.49, -10.06, 16.52
34.3801, -1.04, 0.05, 0.09, -5.79, -10.73, 17.20
34.3834, -1.01, 0.07, 0.09, -5.49, -10.67, 17.56
34.3867, -1.00, 0.07, 0.09, -5.61, -10.49, 17.56
34.3900, -0.99, 0.07, 0.10, -5.67, -10.06, 17.32
34.3934, -0.99, 0.09, 0.09, -5.67, -9.39, 16.77
34.3967, -0.99, 0.10, 0.09, -5.85, -8.84, 15.85
34.4000, -0.98, 0.08, 0.09, -5.73, -8.23, 14.76
34.4034, -0.99, 0.09, 0.10, -5.98, -7.26, 13.60
34.4067, -1.00, 0.09, 0.08, -5.73, -6.40, 12.38
34.4100, -1.01, 0.09, 0.08, -5.73, -5.43, 11.28
34.4134, -1.01, 0.10, 0.09, -5.98, -4.76, 10.30
34.4167, -1.00, 0.10, 0.07, -6.16, -4.57, 9.21
34.4200, -1.00, 0.09, 0.09, -6.34, -4.63, 8.23
34.4234, -1.00, 0.10, 0.08, -6.40, -5.00, 7.07
34.4267, -0.99, 0.09, 0.08, -6.28, -5.30, 5.85
34.4300, -0.98, 0.09, 0.08, -6.16, -6.10, 4.57
34.4334, -0.97, 0.09, 0.08, -6.34, -6.71, 3.23
34.4367, -0.97, 0.09, 0.07, -6.40, -7.20, 2.01
34.4400, -0.96, 0.09, 0.09, -6.65, -7.74, 0.91
34.4434, -0.98, 0.08, 0.09, -6.71, -7.99, -0.18
34.4467, -0.98, 0.09, 0.07, -6.77, -8.23, -0.98
34.4500, -0.99, 0.08, 0.06, -6.83, -8.29, -1.95
34.4534, -1.00, 0.09, 0.08, -7.07, -8.48, -2.93
34.4567, -1.00, 0.08, 0.09, -7.07, -8.54, -3.84
34.4600, -1.00, 0.08, 0.08, -7.20, -8.60, -4.70
34.4634, -0.99, 0.09, 0.09, -7.32, -8.35, -5.61
34.4667, -1.00, 0.10, 0.09, -7.13, -8.11, -6.52
34.4700, -1.00, 0.08, 0.11, -7.32, -7.74, -7.56
34.4734, -0.99, 0.10, 0.10, -7.44, -6.95, -8.60
34.4767, -0.98, 0.09, 0.11, -7.44, -6.16, -9.39
34.4800, -0.98, 0.09, 0.09, -7.32, -5.37, -10.24
34.4834, -0.98, 0.08, 0.09, -7.44, -4.21, -11.22
34.4867, -0.98, 0.08, 0.10, -7.26, -2.93, -12.01
34.4900, -0.98, 0.08, 0.10, -7.13, -1.77, -12.87
34.4934, -0.97, 0.08, 0.09, -7.20, -0.55, -13.41
34.4967, -0.98, 0.08, 0.09, -7.13, 0.61, -14.02
34.5000, -1.00, 0.07, 0.09, -7.20, 1.52, -14.39
34.5034, -0.99, 0.08, 0.08, -7.26, 2.62, -14.57
34.5067, -1.02, 0.07, 0.08, -7.44, 3.29, -14.70
34.5100, -1.03, 0.07, 0.07, -7.68, 3.66, -14.76
34.5134, -1.03, 0.05, 0.09, -8.17, 3.48, -14.45
34.5167, -1.02, 0.04, 0.10, -8.54, 2.99, -13.90
34.5200, -1.01, 0.06, 0.09, -8.05, 2.50, -13.66
34.5234, -1.00, 0.08, 0.08, -7.44, 2.32, -13.48
34.5267, -0.99, 0.08, 0.08, -7.26, 1.83, -13.29
34.5300, -0.98, 0.10, 0.08, -6.89, 1.52, -13.78
34.5334, -0.98, 0.10, 0.08, -6.59, 1.34, -14.70
34.5367, -0.98, 0.10, 0.10, -6.83, 1.34, -15.55
34.5400, -0.97, 0.10, 0.09, -7.20, 1.83, -16.40
34.5434, -0.98, 0.09, 0.10, -7.32, 2.13, -17.68
34.5467, -0.98, 0.10, 0.07, -7.38, 2.56, -18.90
34.5500, -0.99, 0.10, 0.08, -7.56, 3.05, -19.76
34.5534, -1.00, 0.08, 0.10, -7.99, 3.05, -20.43
34.5567, -0.99, 0.08, 0.10, -8.11, 3.05, -21.16
34.5600, -1.00, 0.08, 0.08, -8.05, 3.23, -21.95
34.5634, -1.00, 0.07, 0.09, -7.74, 3.54, -22.26
34.5667, -0.99, 0.08, 0.08, -7.38, 3.90, -22.38
34.5700, -0.98, 0.09, 0.08, -7.07, 3.96, -22.80
34.5734, -0.98, 0.08, 0.09, -7.01, 3.96, -23.11
34.5767, -0.99, 0.07, 0.09, -7.20, 4.09, -23.23
34.5800, -0.99, 0.08, 0.10, -7.44, 4.39, -23.23
34.5834, -0.99, 0.07, 0.08, -7.62, 4.63, -23.29
34.5867, -0.99, 0.07, 0.08, -7.50, 4.76, -23.35
34.5900, -1.00, 0.07, 0.08, -7.62, 4.70, -23.23
34.5934, -1.01, 0.07, 0.07, -7.74, 4.27, -23.05
34.5967, -1.01, 0.08, 0.06, -7.50, 3.48, -23.17
34.6000, -1.01, 0.08, 0.07, -7.26, 2.38, -23.29
34.6034, -1.03, 0.07, 0.07, -7.44, 1.04, -23.35
34.6067, -1.02, 0.06, 0.06, -7.56, -0.37, -23.05
34.6100, -1.04, 0.06, 0.06, -7.44, -2.20, -22.74
34.6134, -1.04, 0.05, 0.06, -7.50, -3.84, -22.13
34.6167, -1.03, 0.05, 0.07, -7.56, -5.49, -21.28
34.6200, -1.02, 0.04, 0.08, -7.56, -7.13, -20.30
34.6234, -1.01, 0.05, 0.07, -7.38, -8.35, -19.15
34.6267, -1.00, 0.06, 0.08, -7.44, -9.09, -18.05
34.6300, -0.99, 0.05, 0.09, -7.32, -9.27, -17.13
34.6334, -0.99, 0.05, 0.09, -7.26, -8.96, -16.22
34.6367, -0.99, 0.07, 0.10, -7.13, -8.54, -15.55
34.6400, -1.00, 0.06, 0.10, -6.95, -7.87, -15.00
34.6434, -0.98, 0.07, 0.09, -6.95, -6.95, -14.39
34.6467, -0.99, 0.07, 0.10, -6.65, -5.98, -14.02
34.6500, -0.98, 0.06, 0.10, -6.65, -4.76, -13.78
34.6534, -0.98, 0.07, 0.12, -6.22, -3.11, -13.66
34.6567, -0.97, 0.07, 0.13, -5.85, -0.98, -13.54
34.6600, -0.98, 0.07, 0.13, -5.30, 1.40, -13.54
34.6634, -0.99, 0.07, 0.12, -4.76, 4.09, -13.84
34.6667, -0.98, 0.08, 0.12, -4.09, 6.65, -14.15
34.6700, -0.99, 0.08, 0.10, -3.54, 9.09, -14.39
34.6734, -1.02, 0.09, 0.09, -3.17, 11.04, -14.57
34.6767, -1.02, 0.09, 0.06, -3.29, 12.26, -14.70
34.6800, -1.00, 0.09, 0.08, -4.15, 12.44, -14.57
34.6834, -1.00, 0.07, 0.09, -5.00, 12.56, -14.45
34.6867, -1.01, 0.07, 0.08, -5.73, 12.62, -14.15
34.6900, -1.02, 0.05, 0.05, -6.46, 12.50, -13.35
34.6934, -1.03, 0.06, 0.05, -7.13, 11.65, -12.07
34.6967, -1.04, 0.06, 0.04, -7.87, 10.12, -10.85
34.7000, -1.00, 0.01, 0.06, -8.60, 7.80, -9.57
34.7034, -0.96, -0.01, 0.12, -9.33, 5.30, -8.11
34.7067, -1.03, 0.04, 0.05, -7.62, 3.48, -7.38
34.7100, -1.02, 0.03, 0.02, -4.94, 1.83, -6.22
34.7134, -1.02, 0.02, 0.05, -4.33, -1.40, -4.15
34.7167, -1.02, 0.06, 0.06, -3.66, -4.70, -2.99
34.7200, -1.02, 0.05, 0.05, -3.29, -8.11, -2.38
34.7234, -1.01, 0.04, 0.09, -3.96, -10.49, -1.16
34.7267, -0.99, 0.08, 0.10, -4.82, -11.52, 0.49
34.7300, -0.96, 0.06, 0.07, -5.24, -12.32, 1.10
34.7334, -0.99, 0.06, 0.08, -4.76, -12.44, 1.28
34.7367, -0.99, 0.07, 0.11, -4.82, -12.13, 1.28
34.7400, -0.99, 0.08, 0.11, -4.76, -11.95, 1.52
34.7434, -0.98, 0.08, 0.09, -3.66, -11.10, 0.98
34.7467, -1.01, 0.08, 0.08, -2.99, -10.18, 0.24
34.7500, -1.03, 0.08, 0.10, -2.62, -9.45, -0.24
34.7534, -1.00, 0.07, 0.10, -2.56, -8.54, -0.49
34.7567, -1.02, 0.08, 0.09, -1.89, -7.56, -1.04
34.7600, -1.04, 0.08, 0.11, -1.40, -6.28, -1.46
34.7634, -1.04, 0.06, 0.09, -1.52, -5.24, -1.40
34.7667, -1.04, 0.06, 0.11, -1.46, -4.09, -1.10
34.7700, -1.05, 0.07, 0.09, -1.04, -3.23, -1.04
34.7734, -1.04, 0.06, 0.09, -1.22, -2.50, -0.73
34.7767, -1.02, 0.06, 0.09, -1.34, -1.83, -0.12
34.7800, -1.02, 0.06, 0.09, -1.65, -1.16, 0.55
34.7834, -1.01, 0.07, 0.08, -1.46, -0.91, 1.28
34.7867, -1.01, 0.06, 0.09, -1.52, -0.67, 2.01
34.7900, -1.01, 0.07, 0.08, -1.95, -0.55, 2.74
34.7934, -1.01, 0.06, 0.08, -2.26, -0.49, 3.35
34.7967, -1.02, 0.06, 0.08, -2.62, -0.91, 4.21
34.8000, -1.01, 0.08, 0.08, 8.54, -4.33, 8.35
34.8034, -1.02, 0.09, 0.08, 8.48, -4.02, 7.87
34.8067, -1.01, 0.08, 0.09, 8.48, -3.72, 7.26
34.8100, -1.01, 0.09, 0.08, 8.48, -3.60, 6.65
34.8134, -1.03, 0.08, 0.08, 8.41, -3.41, 5.73
34.8167, -1.02, 0.09, 0.09, 8.41, -3.29, 4.88
34.8200, -1.01, 0.08, 0.08, 8.48, -3.29, 4.09
34.8234, -1.02, 0.09, 0.08, 8.35, -3.35, 3.23
34.8267, -1.02, 0.09, 0.07, 8.17, -3.60, 2.32
34.8300, -1.02, 0.08, 0.08, 8.05, -4.15, 1.65
34.8334, -1.02, 0.08, 0.09, 7.99, -4.57, 0.98
34.8367, -1.01, 0.07, 0.07, 7.99, -4.94, 0.55
34.8400, -1.01, 0.07, 0.09, 8.05, -5.30, 0.00
34.8434, -1.01, 0.08, 0.09, 7.99, -5.67, -0.43
34.8467, -1.00, 0.06, 0.10, 7.93, -6.10, -0.49
34.8500, -1.00, 0.06, 0.09, 7.87, -6.10, -0.55
34.8534, -1.00, 0.07, 0.08, 8.05, -6.16, -0.49
34.8567, -1.00, 0.05, 0.07, 8.17, -6.04, -0.43
34.8600, -1.00, 0.05, 0.09, 8.11, -5.73, -0.06
34.8634, -1.01, 0.05, 0.09, 7.99, -5.43, 0.43
34.8667, -1.02, 0.05, 0.08, 8.05, -5.24, 1.10
34.8700, -1.01, 0.05, 0.08, 7.93, -5.00, 1.83
34.8734, -1.02, 0.05, 0.09, 7.87, -4.70, 2.62
34.8767, -1.00, 0.06, 0.08, 7.74, -4.45, 3.41
34.8800, -1.00, 0.06, 0.09, 7.87, -4.39, 4.21
34.8834, -1.01, 0.07, 0.10, 7.87, -4.15, 4.88
34.8867, -1.02, 0.07, 0.08, 7.68, -3.90, 5.30
34.8900, -1.03, 0.08, 0.07, 7.74, -3.84, 5.49
34.8934, -1.03, 0.08, 0.08, 7.68, -3.84, 5.37
34.8967, -1.02, 0.09, 0.06, 7.74, -4.33, 5.00
34.9000, -1.01, 0.09, 0.07, 7.80, -4.82, 4.45
34.9034, -1.01, 0.09, 0.07, 7.80, -5.37, 3.72
34.9067, -1.00, 0.09, 0.06, 7.74, -6.04, 2.80
34.9100, -0.99, 0.10, 0.08, 7.68, -6.77, 1.83
34.9134, -0.99, 0.10, 0.08, 7.68, -7.38, 0.73
34.9167, -0.99, 0.10, 0.06, 7.50, -8.05, -0.37
34.9200, -0.99, 0.09, 0.06, 7.56, -8.84, -1.34
34.9234, -0.99, 0.09, 0.05, 7.44, -9.82, -2.26
34.9267, -1.00, 0.09, 0.07, 7.38, -10.98, -3.23
34.9300, -1.00, 0.08, 0.06, 7.32, -12.01, -3.90
34.9334, -1.01, 0.08, 0.07, 7.20, -13.41, -4.45
34.9367, -1.01, 0.08, 0.07, 7.20, -14.57, -4.88
34.9400, -1.01, 0.09, 0.06, 7.26, -15.73, -5.37
34.9434, -1.02, 0.08, 0.07, 7.01, -16.77, -5.98
34.9467, -1.01, 0.09, 0.07, 7.01, -17.62, -6.28
34.9500, -1.02, 0.09, 0.07, 6.95, -18.54, -6.59
34.9534, -1.01, 0.07, 0.07, 6.95, -18.96, -7.01
34.9567, -1.01, 0.08, 0.07, 6.89, -19.45, -7.50
34.9600, -1.00, 0.07, 0.07, 6.95, -19.88, -7.87
34.9634, -1.02, 0.06, 0.08, 7.13, -20.24, -7.87
34.9667, -1.03, 0.06, 0.08, 7.01, -20.55, -7.68
34.9700, -1.03, 0.04, 0.08, 7.07, -20.98, -7.07
34.9734, -1.02, 0.02, 0.08, 7.07, -21.34, -6.22
34.9767, -1.02, 0.04, 0.07, 7.01, -21.59, -4.88
34.9800, -1.01, 0.03, 0.08, 7.01, -21.83, -3.48
34.9834, -1.01, 0.04, 0.07, 6.89, -21.77, -1.95
34.9867, -1.01, 0.06, 0.08, 6.89, -21.52, -0.49
34.9900, -1.01, 0.06, 0.08, 7.01, -21.28, 0.67
34.9934, -1.00, 0.06, 0.08, 7.13, -21.04, 1.40
34.9967, -1.00, 0.08, 0.07, 7.07, -20.61, 1.77
35.0000, -1.00, 0.08, 0.10, 7.07, -20.18, 2.07
35.0034, -1.00, 0.08, 0.09, 7.20, -19.94, 1.95
35.0067, -0.99, 0.08, 0.08, 7.20, -19.63, 1.65
35.0100, -1.01, 0.09, 0.08, 7.20, -19.09, 1.34
35.0134, -1.01, 0.08, 0.08, 7.26, -18.72, 1.10
35.0167, -1.01, 0.08, 0.08, 7.26, -18.54, 0.61
35.0200, -1.01, 0.09, 0.07, 7.20, -18.29, 0.06
35.0234, -1.02, 0.10, 0.08, 7.26, -18.29, -0.55
35.0267, -1.02, 0.09, 0.08, 7.13, -18.35, -1.34
35.0300, -1.00, 0.10, 0.08, 7.13, -18.54, -2.01
35.0334, -1.00, 0.09, 0.06, 7.07, -18.72, -2.74
35.0367, -0.99, 0.10, 0.08, 7.13, -19.09, -3.66
35.0400, -0.99, 0.09, 0.08, 7.07, -19.27, -4.45
35.0434, -0.99, 0.08, 0.09, 7.20, -19.15, -5.37
35.0467, -0.99, 0.07, 0.07, 7.20, -18.96, -5.98
35.0500, -0.99, 0.08, 0.08, 7.07, -18.54, -6.46
35.0534, -0.99, 0.07, 0.08, 7.01, -18.23, -6.83
35.0567, -0.99, 0.07, 0.07, 7.13, -17.68, -6.71
35.0600, -0.99, 0.07, 0.08, 7.13, -17.38, -6.65
35.0634, -0.99, 0.07, 0.07, 7.13, -17.07, -6.46
35.0667, -0.99, 0.06, 0.09, 7.01, -16.83, -6.28
35.0700, -0.98, 0.07, 0.08, 6.95, -16.71, -5.91
35.0734, -0.97, 0.06, 0.08, 7.07, -16.46, -5.55
35.0767, -0.98, 0.06, 0.08, 6.95, -15.85, -5.24
35.0800, -0.96, 0.07, 0.09, 7.07, -15.18, -5.00
35.0834, -0.96, 0.07, 0.08, 7.26, -14.45, -4.76
35.0867, -0.97, 0.07, 0.08, 7.26, -13.66, -4.63
35.0900, -0.97, 0.06, 0.07, 7.32, -12.68, -4.27
35.0934, -0.97, 0.06, 0.08, 7.44, -11.40, -3.96
35.0967, -0.98, 0.06, 0.10, 7.62, -10.00, -3.78
35.1000, -0.98, 0.07, 0.08, 7.56, -8.78, -3.60
35.1034, -0.99, 0.07, 0.09, 7.56, -7.56, -3.35
35.1067, -0.98, 0.07, 0.09, 7.50, -6.46, -3.11
35.1100, -0.99, 0.07, 0.09, 7.68, -5.30, -2.99
35.1134, -0.99, 0.07, 0.08, 7.80, -4.09, -2.99
35.1167, -0.98, 0.08, 0.09, 7.93, -2.93, -2.99
35.1200, -0.98, 0.08, 0.09, 8.11, -1.83, -3.23
35.1234, -0.98, 0.08, 0.10, 8.35, -0.61, -3.54
35.1267, -0.98, 0.08, 0.10, 8.54, 0.73, -3.78
35.1300, -0.99, 0.08, 0.11, 8.78, 2.32, -4.33
35.1334, -0.99, 0.08, 0.12, 8.84, 4.21, -4.63
35.1367, -0.99, 0.08, 0.11, 9.09, 6.10, -5.06
35.1400, -1.01, 0.08, 0.10, 9.27, 8.17, -5.55
35.1434, -1.01, 0.10, 0.09, 9.33, 10.06, -6.04
35.1467, -1.01, 0.10, 0.09, 9.39, 11.77, -6.52
35.1500, -1.02, 0.10, 0.09, 9.15, 13.11, -6.95
35.1534, -1.01, 0.10, 0.10, 9.15, 14.33, -7.62
35.1567, -1.00, 0.11, 0.09, 8.90, 15.55, -8.35
35.1600, -1.00, 0.10, 0.08, 8.66, 16.71, -9.21
35.1634, -0.99, 0.10, 0.10, 8.60, 18.29, -10.06
35.1667, -0.98, 0.10, 0.10, 8.66, 19.94, -11.10
35.1700, -0.98, 0.09, 0.10, 8.78, 21.77, -12.13
35.1734, -0.98, 0.09, 0.10, 9.09, 23.72, -13.11
35.1767, -0.99, 0.09, 0.09, 9.21, 25.79, -14.02
35.1800, -0.98, 0.09, 0.09, 9.27, 27.38, -14.76
35.1834, -0.99, 0.08, 0.10, 9.33, 29.02, -15.30
35.1867, -0.99, 0.08, 0.11, 9.45, 30.61, -15.61
35.1900, -1.00, 0.08, 0.09, 9.33, 32.01, -15.79
35.1934, -1.00, 0.08, 0.08, 9.15, 33.11, -15.79
35.1967, -1.01, 0.07, 0.08, 9.02, 34.02, -15.55
35.2000, -1.03, 0.07, 0.08, 8.66, 34.51, -15.37
35.2034, -1.03, 0.08, 0.08, 8.11, 34.70, -14.94
35.2067, -1.04, 0.06, 0.09, 7.38, 34.45, -14.33
35.2100, -1.02, 0.05, 0.09, 7.20, 33.66, -13.78
35.2134, -1.05, 0.06, 0.07, 7.80, 33.05, -13.17
35.2167, -1.06, 0.05, 0.05, 8.66, 32.32, -12.01
35.2200, -1.07, 0.06, 0.05, 8.96, 30.73, -10.49
35.2234, -1.05, 0.07, 0.06, 9.15, 28.72, -9.33
35.2267, -1.04, 0.06, 0.07, 9.33, 26.28, -8.48
35.2300, -1.03, 0.05, 0.09, 8.54, 24.57, -7.26
35.2334, -1.02, 0.07, 0.10, 7.93, 23.54, -6.16
35.2367, -1.00, 0.08, 0.07, 8.05, 22.99, -5.61
35.2400, -1.01, 0.09, 0.07, 8.29, 22.50, -5.24
35.2434, -1.01, 0.10, 0.09, 8.11, 21.83, -5.18
35.2467, -1.02, 0.11, 0.07, 7.87, 21.10, -5.49
35.2500, -1.01, 0.10, 0.06, 7.87, 20.12, -6.34
35.2534, -1.02, 0.11, 0.08, 7.68, 19.45, -7.07
35.2567, -1.03, 0.10, 0.09, 7.68, 18.84, -7.93
35.2600, -1.03, 0.09, 0.09, 7.74, 18.23, -8.66
35.2634, -1.03, 0.11, 0.09, 7.50, 17.62, -9.39
35.2667, -1.03, 0.10, 0.09, 7.50, 17.20, -10.06
35.2700, -1.03, 0.09, 0.08, 7.32, 16.89, -10.61
35.2734, -1.04, 0.10, 0.08, 7.20, 16.59, -11.10
35.2767, -1.03, 0.10, 0.09, 7.13, 16.10, -11.52
35.2800, -1.03, 0.08, 0.06, 7.07, 15.49, -11.77
35.2834, -1.01, 0.08, 0.08, 7.13, 14.82, -11.89
35.2867, -1.02, 0.08, 0.08, 6.95, 14.21, -11.89
35.2900, -1.01, 0.07, 0.09, 6.95, 13.41, -11.71
35.2934, -1.01, 0.07, 0.10, 6.77, 12.93, -11.34
35.2967, -1.00, 0.07, 0.10, 6.71, 12.38, -10.79
35.3000, -1.01, 0.06, 0.08, 6.52, 11.83, -10.18
35.3034, -1.01, 0.06, 0.09, 6.46, 11.40, -9.33
35.3067, -1.01, 0.05, 0.07, 6.59, 11.10, -8.41
35.3100, -1.02, 0.05, 0.09, 6.40, 10.61, -7.38
35.3134, -1.02, 0.05, 0.09, 6.34, 10.49, -6.34
35.3167, -1.03, 0.05, 0.08, 6.16, 9.94, -5.18
35.3200, -1.04, 0.04, 0.08, 6.04, 9.02, -3.72
35.3234, -1.02, 0.03, 0.07, 5.73, 7.99, -2.32
35.3267, -1.04, 0.05, 0.08, 5.67, 6.71, -0.55
35.3300, -1.03, 0.04, 0.08, 5.55, 5.37, 1.22
35.3334, -1.04, 0.05, 0.07, 5.43, 3.96, 2.74
35.3367, -1.03, 0.07, 0.08, 5.12, 2.68, 4.09
35.3400, -1.03, 0.07, 0.08, 5.24, 1.46, 5.30
35.3434, -1.02, 0.07, 0.09, 5.18, 0.30, 6.16
35.3467, -1.01, 0.07, 0.07, 5.06, -0.61, 6.59
35.3500, -1.00, 0.08, 0.09, 5.06, -1.10, 6.89
35.3534, -1.00, 0.09, 0.09, 4.94, -1.28, 6.83
35.3567, -0.99, 0.10, 0.09, 5.06, -1.04, 6.40
35.3600, -0.98, 0.10, 0.10, 5.06, -0.37, 6.04
35.3634, -0.98, 0.09, 0.10, 5.24, 0.55, 5.12
35.3667, -0.98, 0.10, 0.10, 5.18, 1.59, 4.39
35.3700, -1.00, 0.09, 0.09, 5.24, 3.05, 3.78
35.3734, -0.99, 0.09, 0.11, 5.24, 4.45, 2.99
35.3767, -1.00, 0.10, 0.09, 5.24, 5.61, 2.32
35.3800, -1.01, 0.09, 0.10, 5.12, 6.83, 1.83
35.3834, -1.01, 0.09, 0.07, 4.76, 7.80, 1.28
35.3867, -1.00, 0.08, 0.08, 4.45, 8.54, 1.10
35.3900, -1.01, 0.09, 0.08, 4.02, 9.09, 1.16
35.3934, -1.01, 0.08, 0.08, 3.66, 9.21, 1.16
35.3967, -1.01, 0.08, 0.08, 3.17, 9.21, 1.34
35.4000, -1.00, 0.07, 0.10, 2.50, 9.09, 1.77
35.4034, -1.00, 0.05, 0.10, 1.95, 8.60, 2.26
35.4067, -1.01, 0.06, 0.07, 2.56, 8.48, 2.68
35.4100, -1.02, 0.06, 0.05, 3.17, 8.23, 3.41
35.4134, -1.02, 0.05, 0.06, 3.35, 7.20, 4.33
35.4167, -1.02, 0.07, 0.06, 3.54, 5.91, 5.06
35.4200, -1.02, 0.05, 0.05, 3.41, 4.33, 5.91
35.4234, -1.02, 0.05, 0.08, 2.68, 3.17, 7.07
35.4267, -1.01, 0.05, 0.09, 2.20, 2.13, 8.48
35.4300, -1.01, 0.06, 0.07, 1.95, 1.59, 9.33
35.4334, -1.01, 0.04, 0.06, 2.13, 0.98, 10.30
35.4367, -1.02, 0.06, 0.08, 1.77, 0.00, 11.46
35.4400, -1.01, 0.07, 0.09, 1.71, -1.04, 12.50
35.4434, -1.02, 0.06, 0.08, 1.77, -2.01, 13.35
35.4467, -1.00, 0.07, 0.07, 1.40, -2.87, 14.21
35.4500, -0.99, 0.07, 0.09, 1.34, -3.66, 15.00
35.4534, -0.99, 0.06, 0.08, 1.28, -4.21, 15.61
35.4567, -0.99, 0.07, 0.09, 1.34, -4.51, 16.10
35.4600, -0.99, 0.08, 0.07, 1.16, -4.70, 16.34
35.4634, -1.00, 0.07, 0.10, 1.04, -4.88, 16.52
35.4667, -1.00, 0.09, 0.08, 0.85, -4.76, 16.46
35.4700, -0.99, 0.10, 0.08, 0.79, -4.51, 16.22
35.4734, -1.00, 0.09, 0.08, 0.79, -4.63, 15.91
35.4767, -1.01, 0.09, 0.09, 0.61, -4.63, 15.43
35.4800, -1.01, 0.08, 0.08, 0.43, -4.76, 14.82
35.4834, -1.01, 0.08, 0.08, 0.24, -4.82, 14.33
35.4867, -1.00, 0.08, 0.08, 0.43, -5.12, 13.78
35.4900, -1.02, 0.09, 0.08, 0.43, -5.43, 13.35
35.4934, -1.01, 0.08, 0.09, 0.30, -5.55, 12.99
35.4967, -1.01, 0.08, 0.08, 0.00, -5.67, 12.56
35.5000, -1.01, 0.09, 0.09, -0.06, -5.85, 12.26
35.5034, -1.02, 0.08, 0.08, -0.12, -5.98, 11.89
35.5067, -1.01, 0.07, 0.07, -0.43, -6.10, 11.59
35.5100, -1.01, 0.09, 0.09, -0.55, -6.46, 11.22
35.5134, -1.01, 0.08, 0.07, -0.67, -7.07, 10.91
35.5167, -1.01, 0.08, 0.08, -0.73, -7.80, 10.79
35.5200, -1.03, 0.08, 0.09, -0.91, -8.41, 10.55
