t, aX, aY, aZ, gX, gY, gZ
7.4467, -1.16, -0.43, 0.48, 115.55, -78.23, 262.56
7.4500, -0.89, -0.32, 0.54, 118.96, -83.84, 270.00
7.4533, -0.55, -0.37, 0.33, 119.57, -80.12, 276.40
7.4567, -0.61, -0.30, 0.43, 125.06, -72.93, 277.26
7.4600, -0.47, -0.10, 0.20, 134.51, -61.95, 279.02
7.4633, -0.51, -0.17, 0.25, 139.94, -53.78, 282.62
7.4667, -2.00, 0.86, 1.93, 141.22, -51.59, 282.87
7.4700, -2.00, 2.00, 1.94, 144.39, -40.00, 260.91
7.4733, -2.00, 0.92, 1.15, 157.56, 31.83, 227.80
7.4767, -2.00, 2.00, 1.63, 115.61, 58.23, 227.56
7.4800, 1.33, -0.35, -0.39, 36.83, -125.73, 183.72
7.4833, 1.50, -0.95, -0.29, 3.29, -194.88, 188.48
7.4867, -0.84, -0.34, 1.72, 15.73, -89.09, 167.68
7.4900, -0.38, -0.54, 0.01, 43.23, -35.06, 155.98
7.4933, 0.24, 0.09, -0.42, 87.32, -27.80, 155.73
7.4967, -0.63, 0.22, 1.38, 92.38, -36.83, 159.76
7.5000, 0.36, -0.30, -0.09, 66.40, -40.98, 167.56
7.5033, -0.29, -0.35, 0.41, 62.07, -27.80, 166.77
7.5067, 0.90, -0.14, -0.41, 78.72, -4.45, 164.82
7.5100, 0.31, 0.26, -0.11, 83.41, -14.33, 146.89
7.5133, -0.15, 0.23, 0.44, 76.52, 9.21, 127.93
7.5167, -2.00, 2.00, 2.00, 55.55, -16.04, 89.57
7.5200, -0.56, 1.65, -0.77, 68.78, 53.05, 120.30
7.5233, -2.00, 1.15, 2.00, 55.24, 32.99, 122.93
7.5267, -1.74, 1.09, 1.53, 23.96, 12.38, 102.87
7.5300, -0.78, 1.51, 0.77, 9.51, -20.91, 88.11
7.5333, 0.39, 0.06, 0.06, 0.00, -16.04, 89.76
7.5367, 0.74, -0.17, -0.23, -10.91, -21.04, 94.88
7.5400, 0.09, -0.12, 0.13, 0.43, 19.76, 96.77
7.5433, -0.29, -0.23, 0.33, 16.22, 44.02, 89.88
7.5467, 0.24, 0.11, 0.22, 20.67, 33.29, 77.20
7.5500, -0.44, 0.35, 0.49, 11.28, 17.74, 66.71
7.5533, -0.93, 1.11, -0.01, 1.83, 37.07, 58.96
7.5567, -0.76, 0.81, 0.35, 1.16, 50.55, 54.02
7.5600, -1.51, 1.15, 0.76, 5.55, 65.73, 55.55
7.5633, -1.13, 1.04, 0.66, -6.89, 59.51, 46.10
7.5667, -0.89, 0.96, 0.46, -16.89, 52.44, 35.98
7.5700, -0.72, 0.68, 0.41, -26.34, 49.27, 22.68
7.5733, -0.32, 0.54, 0.26, -36.89, 43.66, 18.54
7.5767, -0.14, 0.15, 0.13, -42.13, 50.55, 19.27
7.5800, -0.05, 0.17, 0.19, -41.65, 60.00, 15.24
7.5833, -0.36, 0.35, 0.30, -35.73, 71.71, 4.94
7.5867, -0.58, 0.48, 0.42, -34.70, 77.38, -2.87
7.5900, -0.54, 0.52, 0.30, -38.72, 74.57, -4.21
7.5933, -0.63, 0.56, 0.34, -39.82, 74.39, -5.12
7.5967, -0.88, 0.75, 0.44, -38.96, 78.72, -13.23
7.6000, -1.00, 0.73, 0.49, -39.39, 84.76, -22.99
7.6033, -0.99, 0.71, 0.49, -44.51, 83.29, -34.51
7.6067, -0.71, 0.72, 0.37, -55.12, 78.78, -43.11
7.6100, -0.34, 0.45, 0.10, -66.34, 76.10, -46.77
7.6133, -0.46, 0.40, 0.20, -67.93, 78.78, -54.21
7.6167, -0.59, 0.37, 0.27, -63.96, 88.78, -62.99
7.6200, -0.49, 0.39, 0.26, -63.35, 90.61, -67.01
7.6233, -0.46, 0.35, 0.27, -65.85, 88.84, -69.33
7.6267, -0.54, 0.41, 0.29, -65.91, 89.33, -72.56
7.6300, -0.65, 0.49, 0.31, -62.80, 93.41, -78.23
7.6333, -0.82, 0.49, 0.38, -63.23, 96.83, -85.73
7.6367, -0.80, 0.53, 0.36, -67.87, 97.93, -93.23
7.6400, -0.81, 0.56, 0.36, -71.77, 96.40, -102.56
7.6433, -0.74, 0.48, 0.36, -73.66, 97.68, -112.13
7.6467, -0.67, 0.41, 0.33, -76.28, 97.38, -119.39
7.6500, -0.59, 0.31, 0.29, -79.09, 97.07, -125.91
7.6533, -0.49, 0.27, 0.24, -79.76, 96.89, -133.84
7.6567, -0.47, 0.25, 0.19, -78.41, 100.12, -142.13
7.6600, -0.49, 0.22, 0.25, -78.48, 102.80, -147.87
7.6633, -0.65, 0.31, 0.32, -78.17, 103.84, -153.90
7.6667, -0.68, 0.34, 0.32, -75.00, 107.68, -159.94
7.6700, -0.71, 0.35, 0.39, -74.21, 109.02, -165.98
7.6733, -0.83, 0.36, 0.40, -75.00, 108.66, -174.27
7.6767, -0.95, 0.40, 0.48, -75.18, 110.67, -184.94
7.6800, -0.96, 0.32, 0.44, -75.98, 112.44, -194.45
7.6833, -0.84, 0.32, 0.29, -77.20, 111.34, -202.87
7.6867, -0.97, 0.20, 0.40, -77.26, 111.04, -211.04
7.6900, -1.73, 0.30, 0.23, -76.89, 109.39, -217.56
7.6933, -2.00, -0.02, 0.61, -74.82, 123.05, -208.05
7.6967, -1.98, -0.42, 0.65, -76.28, 142.62, -190.49
7.7000, -2.00, -0.48, 1.03, -69.82, 141.59, -181.28
7.7033, -2.00, -0.85, 0.87, -57.56, 146.77, -173.48
7.7067, -2.00, -0.38, 0.70, -54.51, 145.24, -164.33
7.7100, -1.27, -0.66, 0.30, -62.80, 123.90, -161.71
7.7133, -1.20, -0.32, 0.43, -58.78, 109.09, -156.04
7.7167, -0.81, -1.01, 0.04, -54.76, 105.73, -150.61
7.7200, -0.51, -0.13, -0.12, -57.07, 115.85, -139.39
7.7233, -0.34, -0.34, 0.18, -56.89, 113.23, -132.87
7.7267, -0.28, -0.11, -0.03, -47.80, 116.71, -127.62
7.7300, -0.21, -0.15, -0.06, -46.83, 124.94, -126.40
7.7333, -0.34, -0.19, 0.06, -47.32, 127.62, -124.57
7.7367, -0.27, -0.12, -0.04, -47.44, 134.51, -118.72
7.7400, -0.50, -0.20, 0.00, -44.21, 138.84, -114.88
7.7433, -0.63, -0.28, 0.04, -44.45, 145.79, -110.49
7.7467, -1.07, -0.38, 0.28, -47.44, 154.02, -106.77
7.7500, -1.22, -0.43, 0.03, -43.17, 153.60, -103.96
7.7533, -1.74, -0.50, 0.08, -37.01, 154.57, -91.40
7.7567, -1.76, -0.56, 0.36, -38.11, 145.55, -81.95
7.7600, -1.67, -0.45, 0.39, -39.88, 134.21, -73.48
7.7633, -1.40, -0.19, 0.15, -35.85, 126.46, -61.40
7.7667, -1.02, -0.56, -0.08, -33.84, 120.49, -44.70
7.7700, -0.79, -0.50, -0.02, -35.55, 125.06, -33.23
7.7733, -0.65, -0.27, -0.01, -36.28, 125.85, -24.51
7.7767, -0.73, -0.32, -0.39, -36.04, 127.07, -17.38
7.7800, -0.78, -0.43, 0.06, -41.95, 125.91, -16.16
7.7833, -0.81, -0.32, -0.04, -48.11, 126.95, -14.45
7.7867, -0.96, -0.31, -0.03, -48.17, 119.94, -8.23
7.7900, -0.91, -0.11, -0.19, -46.34, 111.77, -0.18
7.7933, -1.13, -0.19, 0.08, -47.80, 104.09, 8.60
7.7967, -0.96, -0.50, 0.10, -50.61, 97.26, 18.17
7.8000, -0.69, -0.38, -0.10, -49.45, 92.74, 26.34
7.8033, -0.88, -0.31, -0.13, -46.65, 90.43, 34.51
7.8067, -1.09, -0.44, -0.01, -47.44, 91.22, 42.44
7.8100, -1.06, -0.36, -0.05, -48.78, 91.28, 49.33
7.8133, -0.92, -0.37, -0.24, -50.00, 89.02, 54.88
7.8167, -1.00, -0.31, -0.23, -52.01, 84.21, 61.28
7.8200, -1.16, -0.29, -0.06, -53.78, 79.45, 68.84
7.8233, -1.10, -0.26, -0.08, -55.73, 76.83, 77.26
7.8267, -1.05, -0.33, -0.10, -57.99, 75.06, 86.95
7.8300, -1.07, -0.32, -0.07, -59.09, 72.93, 96.34
7.8333, -1.06, -0.25, -0.16, -58.66, 70.79, 105.06
7.8367, -1.05, -0.29, -0.04, -59.63, 66.52, 113.41
7.8400, -0.85, -0.25, -0.23, -61.52, 63.90, 120.30
7.8433, -0.94, -0.26, -0.09, -62.99, 60.37, 126.04
7.8467, -0.96, -0.26, -0.04, -63.78, 57.38, 132.93
7.8500, -0.86, -0.25, -0.11, -63.78, 56.16, 141.10
7.8533, -0.87, -0.18, -0.17, -62.74, 53.54, 148.35
7.8567, -1.00, -0.21, -0.07, -62.38, 50.37, 154.63
7.8600, -0.97, -0.20, -0.04, -63.72, 46.89, 160.79
7.8633, -0.91, -0.17, -0.16, -64.09, 42.56, 167.80
7.8667, -1.05, -0.15, -0.09, -63.48, 37.93, 174.51
7.8700, -1.01, -0.14, -0.18, -62.56, 34.21, 182.26
7.8733, -1.03, -0.17, -0.24, -62.80, 32.13, 190.43
7.8767, -1.40, -0.11, -0.37, -63.78, 31.40, 196.10
7.8800, -2.00, 0.59, -0.55, -58.48, 37.62, 194.82
7.8833, -2.00, 0.43, -0.30, -49.39, 63.35, 190.85
7.8867, -2.00, 1.05, -0.49, -51.10, 62.93, 186.46
7.8900, -2.00, 1.12, -0.34, -56.34, 36.16, 163.48
7.8933, -1.07, 0.38, -0.25, -62.32, 29.21, 148.60
7.8967, -0.84, 0.28, -0.45, -62.26, 22.80, 139.70
7.9000, -0.45, 0.10, -0.22, -54.94, 22.93, 124.33
7.9033, -0.55, 0.18, -0.11, -50.91, 36.04, 113.17
7.9067, -0.23, 0.13, -0.14, -53.11, 31.10, 108.05
7.9100, -0.22, 0.03, -0.08, -61.16, 23.17, 104.94
7.9133, -0.26, -0.10, -0.07, -65.85, 15.79, 102.74
7.9167, -0.16, -0.06, -0.02, -63.35, 14.15, 103.60
7.9200, -0.49, 0.36, -0.12, -62.44, 10.98, 101.89
7.9233, -0.51, 0.34, 0.02, -59.88, 9.63, 93.48
7.9267, -0.75, 0.57, -0.09, -56.59, 1.16, 88.05
7.9300, -1.01, 0.64, 0.01, -49.27, -0.37, 80.61
7.9333, -0.86, 0.59, -0.33, -50.91, -4.88, 83.35
7.9367, -1.28, 0.47, -0.08, -54.45, -15.12, 72.01
7.9400, -1.47, 0.86, -0.31, -51.65, -6.34, 58.78
7.9433, -1.45, 0.84, -0.04, -43.84, -9.63, 43.78
7.9467, -1.01, 0.60, -0.28, -46.10, -21.89, 29.70
7.9500, -1.00, 0.46, -0.03, -48.66, -35.24, 18.60
7.9533, -0.62, 0.43, -0.23, -46.52, -35.67, 10.61
7.9567, -0.62, 0.31, -0.03, -45.61, -43.17, 1.65
7.9600, -0.44, 0.29, -0.14, -44.09, -43.23, -5.55
7.9633, -0.44, 0.26, -0.08, -42.62, -46.71, -11.83
7.9667, -0.39, 0.27, -0.09, -42.80, -48.35, -15.30
7.9700, -0.43, 0.28, -0.07, -42.93, -51.04, -19.33
7.9733, -0.53, 0.32, -0.03, -42.26, -52.74, -22.99
7.9767, -0.62, 0.35, -0.05, -42.13, -54.45, -26.71
7.9800, -0.75, 0.36, -0.05, -42.44, -56.89, -31.46
7.9833, -0.88, 0.45, -0.01, -40.61, -57.80, -38.17
7.9867, -1.03, 0.42, 0.03, -38.35, -58.54, -47.20
7.9900, -1.20, 0.41, -0.01, -35.73, -60.98, -56.71
7.9933, -1.16, 0.47, -0.06, -32.01, -62.50, -67.13
7.9967, -1.03, 0.47, 0.03, -30.18, -67.74, -77.56
8.0000, -1.19, -0.37, 0.16, -5.37, 100.85, 2.01
8.0033, -1.29, -0.31, 0.06, -0.85, 99.94, 7.20
8.0067, -1.23, -0.24, 0.08, 4.27, 98.11, 13.72
8.0100, -1.19, -0.22, 0.22, 4.21, 94.45, 22.74
8.0133, -1.07, -0.19, 0.03, 1.77, 93.35, 31.71
8.0167, -0.98, -0.07, -0.06, 1.10, 92.44, 39.88
8.0200, -0.96, -0.12, -0.02, -1.40, 91.22, 48.48
8.0233, -0.85, -0.14, -0.04, -5.18, 88.66, 56.28
8.0267, -0.92, -0.16, -0.06, -5.06, 84.39, 62.87
8.0300, -1.02, -0.13, 0.04, -3.05, 81.34, 68.11
8.0333, -1.01, -0.17, -0.02, -2.93, 79.76, 74.09
8.0367, -1.04, -0.12, -0.08, -2.44, 77.80, 80.06
8.0400, -1.25, -0.05, -0.10, 1.95, 76.71, 83.72
8.0433, -1.59, 0.03, -0.17, 9.76, 79.63, 86.10
8.0467, -2.00, 0.00, 0.16, 13.41, 90.55, 88.96
8.0500, -1.71, 0.22, -0.03, 10.49, 89.33, 87.93
8.0533, -1.68, 0.53, -0.25, 11.46, 84.70, 83.84
8.0567, -1.20, 0.40, -0.11, 5.43, 72.38, 78.60
8.0600, -0.69, 0.46, -0.27, -3.84, 55.24, 72.99
8.0633, -0.63, 0.35, -0.36, -6.95, 56.22, 67.01
8.0667, -0.83, 0.11, 0.03, -12.68, 56.10, 58.84
8.0700, -0.68, 0.26, 0.04, -19.15, 55.91, 54.27
8.0733, -0.33, 0.18, -0.22, -20.98, 53.17, 50.00
8.0767, -0.56, 0.33, -0.20, -18.23, 51.65, 42.87
8.0800, -1.19, 0.25, 0.30, -13.41, 51.83, 38.60
8.0833, -1.10, 0.24, 0.15, -11.34, 46.83, 31.52
8.0867, -0.91, 0.39, -0.06, -7.68, 39.39, 22.93
8.0900, -0.88, 0.45, -0.22, -2.62, 34.27, 16.52
8.0933, -1.07, 0.36, -0.06, 2.38, 33.78, 9.02
8.0967, -1.05, 0.32, -0.01, 5.61, 27.56, 0.00
8.1000, -0.75, 0.31, -0.10, 7.26, 21.83, -8.11
8.1033, -0.71, 0.32, -0.14, 8.23, 16.77, -15.67
8.1067, -0.77, 0.34, -0.10, 10.73, 15.67, -23.66
8.1100, -0.77, 0.25, -0.05, 11.71, 10.98, -30.18
8.1133, -0.79, 0.26, -0.08, 11.40, 5.61, -36.40
8.1167, -0.84, 0.28, -0.18, 11.10, 0.91, -42.99
8.1200, -0.96, 0.28, -0.12, 10.12, -2.01, -49.21
8.1233, -1.17, 0.19, -0.08, 10.12, -5.43, -54.51
8.1267, -1.13, 0.19, -0.14, 12.07, -8.84, -58.90
8.1300, -1.30, 0.08, 0.01, 14.21, -16.65, -62.01
8.1333, -1.15, 0.05, -0.08, 17.44, -20.73, -62.87
8.1367, -1.15, 0.09, -0.12, 22.01, -26.16, -64.21
8.1400, -1.16, 0.03, -0.07, 26.65, -28.78, -65.06
8.1433, -1.15, -0.03, -0.13, 28.96, -32.87, -63.29
8.1467, -1.17, -0.06, -0.10, 30.61, -35.61, -61.16
8.1500, -1.06, -0.08, -0.16, 31.40, -37.50, -58.29
8.1533, -1.05, -0.07, -0.14, 29.70, -39.63, -54.02
8.1567, -1.04, -0.10, -0.14, 26.83, -42.38, -50.06
8.1600, -1.08, -0.11, -0.10, 23.35, -45.67, -45.73
8.1633, -1.10, -0.15, -0.11, 19.70, -48.05, -39.82
8.1667, -1.16, -0.18, -0.08, 16.52, -50.37, -33.72
8.1700, -1.21, -0.23, -0.08, 14.33, -51.89, -27.07
8.1733, -1.17, -0.21, -0.14, 11.16, -54.39, -20.18
8.1767, -1.13, -0.06, -0.07, 7.93, -57.32, -14.02
8.1800, -1.07, -0.13, -0.10, 4.88, -60.18, -7.32
8.1833, -1.09, -0.15, -0.12, 1.46, -62.26, -0.55
8.1867, -1.12, -0.14, -0.07, -1.22, -64.57, 6.65
8.1900, -1.09, -0.16, -0.03, -3.66, -66.10, 13.54
8.1933, -1.06, -0.13, -0.02, -6.28, -67.74, 19.76
8.1967, -1.05, -0.10, 0.02, -8.23, -69.45, 25.55
8.2000, -1.02, -0.09, 0.02, -9.27, -70.85, 30.79
8.2033, -1.02, -0.05, 0.04, -9.09, -72.44, 35.49
8.2067, -1.01, -0.06, 0.10, -7.62, -72.44, 39.45
8.2100, -0.97, -0.02, 0.10, -6.10, -72.99, 42.62
8.2133, -0.98, -0.01, 0.13, -3.66, -72.62, 45.18
8.2167, -1.04, 0.06, 0.20, -0.91, -71.83, 46.34
8.2200, -1.02, 0.08, 0.24, 2.20, -71.77, 46.34
8.2233, -1.01, -0.01, 0.22, 5.06, -73.23, 46.83
8.2267, -1.03, 0.28, 0.16, 8.41, -73.60, 45.49
8.2300, -1.19, 0.35, 0.21, 11.89, -68.29, 43.23
8.2333, -1.18, 0.33, 0.32, 9.70, -67.07, 41.04
8.2367, -1.12, 0.37, 0.21, 5.73, -69.51, 35.61
8.2400, -1.01, 0.39, 0.28, 4.27, -67.80, 29.82
8.2433, -0.76, 0.27, 0.25, 2.13, -65.85, 24.82
8.2467, -0.81, 0.29, 0.25, 1.46, -65.67, 17.62
8.2500, -0.66, 0.29, 0.12, 2.87, -62.62, 11.65
8.2533, -0.59, 0.25, 0.11, 3.48, -62.32, 5.67
8.2567, -0.72, 0.25, 0.11, 4.39, -58.60, 0.00
8.2600, -0.72, 0.25, 0.18, 3.54, -51.22, -3.41
8.2633, -0.74, 0.35, 0.10, 0.79, -46.34, -7.80
8.2667, -0.76, 0.32, 0.12, -2.74, -40.73, -11.83
8.2700, -0.98, 0.30, 0.25, -6.83, -37.26, -15.24
8.2733, -1.05, 0.36, 0.29, -10.61, -33.35, -19.21
8.2767, -1.07, 0.24, 0.32, -15.24, -29.94, -22.38
8.2800, -0.99, 0.17, 0.28, -19.70, -27.26, -24.63
8.2833, -0.94, 0.13, 0.28, -22.44, -24.15, -26.71
8.2867, -0.88, 0.06, 0.31, -23.35, -21.95, -28.78
8.2900, -0.79, 0.03, 0.25, -23.11, -19.27, -29.57
8.2933, -0.89, -0.02, 0.28, -20.98, -15.30, -30.18
8.2967, -0.95, 0.01, 0.26, -18.23, -10.61, -30.12
8.3000, -0.96, 0.02, 0.22, -16.46, -7.74, -29.02
8.3033, -0.96, -0.04, 0.27, -15.12, -5.67, -27.44
8.3067, -1.01, -0.08, 0.32, -13.72, -3.23, -26.16
8.3100, -1.02, -0.11, 0.28, -11.28, -0.30, -23.66
8.3133, -0.96, -0.10, 0.27, -8.60, 0.91, -21.83
8.3167, -1.01, -0.16, 0.26, -5.49, 2.01, -19.27
8.3200, -1.02, -0.13, 0.31, -1.95, 6.04, -15.55
8.3233, -0.99, -0.12, 0.28, 0.67, 9.02, -12.13
8.3267, -0.92, -0.12, 0.23, 2.74, 12.13, -8.48
8.3300, -0.90, -0.07, 0.20, 4.09, 15.12, -5.37
8.3333, -0.88, -0.06, 0.20, 4.88, 17.80, -1.52
8.3367, -0.89, -0.09, 0.21, 5.55, 20.43, 2.44
8.3400, -0.94, -0.09, 0.23, 6.95, 23.35, 6.10
8.3433, -0.96, -0.06, 0.25, 8.54, 26.59, 9.45
8.3467, -0.99, -0.04, 0.25, 9.76, 29.39, 12.38
8.3500, -1.00, -0.00, 0.24, 10.91, 31.77, 14.63
8.3533, -1.00, -0.00, 0.25, 12.13, 34.15, 16.83
8.3567, -1.00, 0.03, 0.25, 13.17, 36.59, 18.35
8.3600, -0.97, 0.07, 0.23, 14.51, 38.72, 19.27
8.3633, -0.93, 0.04, 0.21, 15.61, 40.43, 19.57
8.3667, -0.94, 0.08, 0.23, 17.01, 42.38, 19.82
8.3700, -0.90, 0.11, 0.24, 18.78, 45.06, 19.33
8.3733, -0.88, 0.12, 0.17, 19.88, 47.13, 18.96
8.3767, -0.93, 0.17, 0.19, 20.24, 48.96, 17.56
8.3800, -0.94, 0.18, 0.18, 20.12, 52.44, 16.22
8.3833, -0.95, 0.18, 0.20, 19.21, 55.12, 14.82
8.3867, -0.98, 0.19, 0.16, 17.32, 56.89, 12.99
8.3900, -1.00, 0.19, 0.15, 15.61, 58.29, 11.04
8.3933, -0.98, 0.17, 0.11, 13.84, 60.55, 9.51
8.3967, -0.99, 0.18, 0.10, 12.01, 62.38, 7.50
8.4000, -0.99, 0.18, 0.11, 10.30, 63.41, 5.06
8.4033, -1.00, 0.16, 0.08, 8.41, 63.48, 3.48
8.4067, -1.01, 0.15, 0.04, 7.20, 64.33, 2.01
8.4100, -1.06, 0.11, 0.07, 7.07, 64.45, 0.73
8.4133, -1.10, 0.11, 0.09, 6.71, 64.02, -0.18
8.4167, -1.06, 0.11, -0.04, 6.77, 62.80, -1.22
8.4200, -1.06, 0.10, -0.03, 7.01, 59.82, -2.80
8.4233, -1.08, 0.06, 0.00, 7.07, 57.62, -3.72
8.4267, -1.08, 0.09, -0.03, 7.44, 55.61, -4.27
8.4300, -1.03, 0.10, -0.06, 7.62, 54.02, -4.70
8.4333, -1.02, 0.07, -0.08, 6.10, 50.49, -4.33
8.4367, -1.05, 0.09, -0.08, 4.82, 47.07, -4.02
8.4400, -1.08, 0.07, -0.06, 3.72, 44.51, -3.96
8.4433, -1.04, -0.02, -0.02, 2.56, 41.34, -3.17
8.4467, -1.02, 0.12, -0.14, 2.50, 37.50, -2.50
8.4500, -1.03, 0.08, -0.06, 4.09, 34.15, -2.26
8.4533, -1.13, -0.01, -0.05, 5.43, 31.16, -1.16
8.4567, -1.10, 0.04, -0.06, 5.85, 28.66, -0.24
8.4600, -1.06, 0.07, -0.08, 5.55, 24.94, -0.06
8.4633, -0.98, 0.04, -0.05, 4.57, 21.10, 0.49
8.4667, -1.05, 0.05, 0.01, 4.63, 16.83, 1.34
8.4700, -1.09, 0.05, -0.01, 6.16, 15.43, 1.83
8.4733, -1.03, 0.04, -0.10, 6.95, 12.44, 2.80
8.4767, -0.98, 0.10, -0.18, 6.71, 8.66, 3.17
8.4800, -1.00, 0.13, -0.13, 4.70, 5.06, 2.68
8.4833, -1.06, 0.16, -0.09, 1.46, 2.50, 2.80
8.4867, -1.09, 0.12, -0.06, -1.40, -0.73, 2.74
8.4900, -1.05, 0.06, -0.06, -3.54, -4.76, 2.50
8.4933, -1.06, 0.05, -0.08, -3.96, -7.74, 2.50
8.4967, -1.05, 0.06, -0.06, -3.60, -10.18, 2.32
8.5000, -1.01, 0.08, -0.04, -3.05, -13.90, 1.83
8.5033, -1.00, 0.11, -0.05, -2.38, -17.56, 1.65
8.5067, -1.00, 0.11, -0.04, -1.71, -20.37, 1.65
8.5100, -1.01, 0.10, -0.05, -1.22, -23.11, 1.59
8.5133, -1.02, 0.08, -0.04, -1.16, -26.04, 1.04
8.5167, -1.01, 0.06, -0.00, -1.16, -29.33, 0.61
8.5200, -1.03, 0.09, -0.00, -0.73, -32.20, 0.06
8.5233, -1.02, 0.11, -0.01, 0.37, -34.15, -0.67
8.5267, -1.00, 0.13, -0.01, 1.04, -36.16, -1.04
8.5300, -1.00, 0.12, -0.02, 1.22, -38.66, -1.89
8.5333, -1.03, 0.12, -0.01, 0.73, -40.37, -2.74
8.5367, -1.03, 0.10, 0.02, -0.18, -41.83, -3.48
8.5400, -1.01, 0.11, 0.03, -1.40, -43.35, -4.21
8.5433, -1.00, 0.14, 0.02, -1.83, -45.00, -5.06
8.5467, -0.99, 0.09, 0.05, -2.01, -46.16, -5.37
8.5500, -1.02, 0.08, 0.04, -1.77, -47.32, -5.73
8.5533, -1.06, 0.09, 0.07, -1.10, -47.62, -6.89
8.5567, -1.09, 0.09, 0.06, -1.34, -47.87, -6.95
8.5600, -1.12, 0.11, 0.09, -2.07, -47.87, -6.95
8.5633, -1.09, 0.11, 0.09, -2.56, -47.87, -7.01
8.5667, -1.02, 0.08, 0.11, -4.09, -48.23, -6.40
8.5700, -0.98, 0.07, 0.11, -5.79, -48.35, -5.98
8.5733, -0.93, 0.07, 0.14, -7.07, -47.99, -5.91
8.5767, -0.90, 0.05, 0.16, -7.80, -47.32, -5.37
8.5800, -0.91, 0.04, 0.18, -7.20, -45.43, -4.57
8.5833, -0.94, 0.04, 0.19, -5.85, -42.74, -4.27
8.5867, -0.98, 0.03, 0.20, -4.27, -40.12, -3.84
8.5900, -0.99, 0.04, 0.21, -2.68, -37.56, -3.54
8.5933, -1.00, 0.06, 0.22, -1.34, -35.00, -3.11
8.5967, -1.01, 0.10, 0.10, -0.55, -32.44, -2.32
8.6000, -1.02, 0.16, 0.06, -1.77, -28.90, -0.85
8.6033, -1.00, 0.11, 0.17, -7.01, -29.15, 0.43
8.6067, -1.12, 0.15, 0.28, -10.12, -28.78, 0.24
8.6100, -1.09, 0.17, 0.45, -8.41, -25.49, 0.12
8.6133, -0.95, -0.11, 0.30, -6.46, -23.05, 0.37
8.6167, -0.75, -0.06, 0.11, -3.96, -22.07, 0.79
8.6200, -0.81, 0.06, 0.10, -0.24, -20.24, 0.18
8.6233, -0.88, 0.09, 0.14, 2.87, -14.33, -0.91
8.6267, -0.90, 0.13, 0.20, 5.37, -11.59, -0.37
8.6300, -0.96, 0.11, 0.20, 5.61, -10.55, 0.24
8.6333, -1.01, 0.08, 0.24, 4.15, -7.68, 0.24
8.6367, -1.03, 0.07, 0.26, 2.38, -3.35, 0.79
8.6400, -0.99, 0.05, 0.27, 0.49, -1.22, 0.98
8.6433, -0.92, 0.06, 0.21, 0.30, 0.43, 1.04
8.6467, -0.89, 0.05, 0.20, 1.04, 3.60, 1.52
8.6500, -0.88, 0.09, 0.20, 1.28, 6.89, 1.34
8.6533, -0.91, 0.09, 0.21, 1.71, 9.39, 1.04
8.6567, -0.93, 0.07, 0.20, 2.07, 12.26, 0.91
8.6600, -0.94, 0.06, 0.21, 3.35, 14.76, 0.79
8.6633, -0.95, 0.06, 0.22, 4.57, 17.07, 0.37
8.6667, -0.97, 0.06, 0.22, 5.30, 19.39, -0.18
8.6700, -0.97, 0.08, 0.20, 6.52, 22.07, -0.55
8.6733, -0.96, 0.09, 0.18, 7.38, 24.27, -0.85
8.6767, -0.95, 0.10, 0.17, 7.56, 26.28, -0.91
8.6800, -0.95, 0.10, 0.16, 6.65, 28.17, -0.85
8.6833, -0.97, 0.08, 0.17, 5.43, 30.30, -0.67
8.6867, -0.99, 0.07, 0.17, 4.76, 32.50, -0.43
8.6900, -1.00, 0.05, 0.15, 4.82, 34.09, -0.06
8.6933, -1.00, 0.06, 0.13, 5.06, 35.30, 0.18
8.6967, -0.99, 0.07, 0.12, 5.18, 36.52, 0.37
8.7000, -0.98, 0.06, 0.11, 5.37, 37.26, 0.49
8.7033, -0.99, 0.06, 0.12, 5.91, 37.93, 0.98
8.7067, -0.99, 0.04, 0.08, 6.40, 38.29, 1.34
8.7100, -0.99, 0.05, 0.09, 6.77, 38.11, 1.71
8.7133, -1.02, 0.05, 0.07, 7.20, 38.11, 1.95
8.7167, -1.04, 0.07, 0.07, 7.87, 38.17, 2.50
8.7200, -1.02, 0.05, 0.07, 8.35, 37.80, 3.29
8.7233, -1.04, 0.07, 0.04, 8.54, 36.65, 3.66
8.7267, -1.05, 0.06, 0.05, 8.23, 36.04, 4.57
8.7300, -1.05, 0.08, 0.02, 7.68, 34.76, 5.30
8.7333, -1.09, 0.09, 0.01, 7.44, 33.78, 5.55
8.7367, -1.06, 0.08, -0.00, 6.77, 32.62, 5.98
8.7400, -1.04, 0.09, -0.02, 5.37, 30.12, 6.46
8.7433, -1.04, 0.10, -0.03, 4.51, 28.23, 6.16
8.7467, -1.03, 0.09, -0.03, 3.66, 26.34, 6.04
8.7500, -1.02, 0.10, -0.05, -1810.73, 1510.12, -624.09
8.7533, -1.01, 0.08, 0.09, -0.85, -16.71, -0.55
8.7567, -0.99, 0.07, 0.09, -0.85, -16.95, -0.61
8.7600, -0.98, 0.07, 0.10, -0.73, -17.20, -0.67
8.7633, -0.98, 0.07, 0.09, -0.55, -17.01, -0.85
8.7667, -0.98, 0.08, 0.10, -0.12, -16.71, -0.98
8.7700, -0.99, 0.08, 0.11, 0.18, -16.59, -1.10
8.7733, -0.99, 0.09, 0.11, 0.37, -16.34, -1.28
