t, aX, aY, aZ, gX, gY, gZ
0.0300, 1.00, -0.00, -0.01, 1.52, -0.30, 0.24
0.0333, 0.99, -0.01, 0.02, 1.59, -0.24, 0.24
0.0367, 1.00, -0.02, 0.01, 1.59, -0.18, 0.24
0.0400, 0.99, -0.00, 0.01, 1.52, -0.30, 0.37
0.0433, 0.99, -0.02, -0.00, 1.46, -0.24, 0.37
0.0467, 0.99, -0.02, 0.01, 1.52, -0.30, 0.37
0.0500, 1.00, -0.01, 0.01, 1.46, -0.24, 0.30
0.0533, 0.99, -0.01, 0.01, 1.46, -0.18, 0.37
0.0567, 0.99, -0.02, 0.00, 1.52, -0.18, 0.30
0.0600, 1.00, -0.02, 0.01, 1.46, -0.24, 0.30
0.0633, 0.99, -0.02, 0.00, 1.59, -0.24, 0.18
0.0667, 0.99, -0.02, 0.01, 1.59, -0.24, 0.30
0.0700, 0.99, -0.01, 0.00, 1.59, -0.18, 0.24
0.0733, 0.99, -0.02, 0.01, 1.59, -0.18, 0.37
0.0767, 0.99, -0.02, 0.02, 1.65, -0.24, 0.30
0.0800, 0.99, -0.01, 0.01, 1.52, -0.18, 0.30
0.0833, 1.00, -0.01, 0.01, 1.52, -0.24, 0.37
0.0867, 1.00, -0.01, 0.01, 1.46, -0.30, 0.30
0.0900, 0.99, -0.02, 0.01, 1.46, -0.30, 0.24
0.0933, 0.99, -0.02, 0.02, 1.46, -0.30, 0.18
0.0967, 0.99, -0.01, 0.00, 1.52, -0.30, 0.30
0.0000, 1.00, -0.01, 0.01, 1.59, -0.18, 0.37
0.0033, 0.99, -0.02, 0.01, 1.52, -0.18, 0.37
0.0067, 1.00, -0.02, -0.01, 1.34, -0.24, 0.30
0.0100, 1.00, -0.02, 0.02, 1.59, -0.18, 0.30
0.0133, 0.99, -0.02, 0.01, 1.65, -0.06, 0.30
0.0167, 0.99, -0.01, 0.01, 1.59, -0.24, 0.24
0.0200, 0.99, -0.02, 0.02, 1.46, -0.43, 0.37
0.0233, 0.99, -0.02, 0.01, 1.52, -0.24, 0.37
0.0267, 1.00, -0.01, 0.01, 1.46, -0.18, 0.30
0.0300, 0.99, -0.02, 0.02, 1.65, -0.12, 0.30
0.0333, 0.99, -0.01, 0.01, 1.52, -0.12, 0.30
0.0367, 0.99, -0.02, 0.02, 1.59, -0.18, 0.24
0.0400, 0.99, -0.02, 0.02, 1.59, -0.18, 0.37
0.0433, 1.00, -0.02, 0.00, 1.52, -0.37, 0.37
0.0467, 0.99, -0.01, 0.01, 1.52, -0.24, 0.37
0.0500, 0.99, -0.02, -0.00, 1.52, -0.24, 0.30
0.0533, 0.99, -0.01, 0.02, 1.52, -0.37, 0.37
0.0567, 0.99, -0.02, 0.01, 1.65, -0.30, 0.43
0.0600, 0.99, -0.02, 0.02, 1.65, -0.30, 0.43
0.0633, 1.00, -0.01, 0.01, 1.52, -0.37, 0.30
0.0667, 0.99, -0.02, 0.02, 1.40, -0.30, 0.24
0.0700, 1.00, -0.01, 0.02, 1.46, -0.18, 0.24
0.0733, 0.99, -0.02, 0.00, 1.46, -0.18, 0.18
0.0767, 0.99, -0.02, 0.00, 1.46, -0.30, 0.24
0.0800, 0.99, -0.02, 0.01, 1.46, -0.30, 0.37
0.0833, 0.99, -0.01, -0.00, 1.52, -0.24, 0.37
0.0867, 1.00, -0.01, 0.01, 1.52, -0.12, 0.18
0.0900, 0.99, -0.01, 0.00, 1.46, -0.18, 0.37
0.0933, 1.00, -0.01, 0.00, 1.52, -0.24, 0.43
0.0967, 1.00, -0.01, 0.02, 1.52, -0.24, 0.43
0.0000, 0.99, -0.02, 0.00, 1.46, -0.24, 0.30
0.0033, 0.99, -0.01, 0.01, 1.59, -0.30, 0.24
0.0067, 1.00, -0.02, 0.02, 1.52, -0.37, 0.18
0.0100, 1.00, -0.02, -0.00, 1.40, -0.24, 0.37
0.0133, 0.99, -0.02, 0.02, 1.52, -0.18, 0.30
0.0167, 0.99, -0.01, 0.02, 1.52, -0.24, 0.30
0.0200, 1.00, -0.02, 0.01, 1.46, -0.18, 0.37
0.0233, 0.98, -0.02, 0.00, 1.52, -0.18, 0.30
0.0267, 0.99, -0.01, -0.00, 1.46, -0.24, 0.37
0.0300, 0.99, -0.02, -0.01, 1.59, -0.24, 0.30
0.0333, 1.00, -0.01, 0.01, 1.52, -0.24, 0.30
0.0367, 0.99, -0.01, 0.02, 1.59, -0.30, 0.30
0.0400, 0.99, -0.01, -0.00, 1.52, -0.18, 0.37
0.0433, 1.00, -0.02, 0.00, 1.40, -0.30, 0.37
0.0467, 0.99, -0.01, 0.01, 1.46, -0.24, 0.43
0.0500, 0.99, -0.02, -0.00, 1.59, -0.30, 0.37
0.0533, 0.99, -0.01, 0.01, 1.52, -0.30, 0.18
0.0567, 0.98, -0.01, 0.02, 1.52, -0.30, 0.30
0.0600, 1.00, -0.01, 0.01, 1.59, -0.24, 0.37
0.0633, 0.99, -0.02, 0.01, 1.52, -0.18, 0.37
0.0667, 0.99, -0.02, 0.02, 1.46, -0.18, 0.37
0.0700, 0.99, -0.02, 0.02, 1.52, -0.30, 0.30
0.0733, 0.99, -0.02, 0.01, 1.40, -0.30, 0.37
0.0767, 1.00, -0.02, 0.01, 1.52, -0.30, 0.30
0.0800, 0.99, -0.02, 0.01, 1.46, -0.18, 0.37
0.0833, 1.00, -0.01, 0.02, 1.59, -0.30, 0.30
0.0867, 0.99, -0.02, 0.01, 1.59, -0.30, 0.30
0.0900, 1.00, -0.02, 0.01, 1.46, -0.24, 0.24
0.0933, 1.00, -0.02, 0.00, 1.46, -0.24, 0.37
0.0967, 1.00, -0.02, 0.00, 1.46, -0.24, 0.30
0.0000, 0.98, -0.02, 0.00, 1.46, -0.18, 0.30
0.0033, 0.99, -0.02, -0.00, 1.52, -0.06, 0.37
0.0067, 0.99, -0.02, 0.02, 1.52, 0.06, 0.37
0.0100, 0.99, -0.01, 0.00, 1.40, -0.24, 0.30
0.0133, 0.98, -0.02, 0.02, 1.59, -0.37, 0.30
0.0167, 1.00, -0.02, -0.00, 1.52, -0.24, 0.37
0.0200, 0.99, -0.02, -0.00, 1.59, -0.24, 0.30
0.0233, 0.99, -0.02, 0.01, 1.65, -0.30, 0.30
0.0267, 0.99, -0.02, 0.02, 1.77, -0.37, 0.24
0.0300, 0.99, -0.01, -0.00, 1.65, -0.37, 0.37
0.0333, 0.99, -0.01, 0.01, 1.46, -0.37, 0.37
0.0367, 0.99, -0.01, 0.01, 1.52, -0.12, 0.30
0.0400, 1.00, -0.02, 0.00, 1.52, -0.12, 0.30
0.0433, 0.99, -0.02, 0.02, 1.59, -0.06, 0.30
0.0467, 0.99, -0.02, -0.00, 1.52, -0.24, 0.30
0.0500, 0.99, -0.01, 0.01, 1.52, -0.30, 0.30
0.0533, 0.99, -0.01, 0.00, 1.46, -0.37, 0.24
0.0567, 1.00, -0.01, 0.01, 1.59, -0.18, 0.24
0.0600, 0.99, -0.01, 0.01, 1.65, -0.18, 0.18
0.0633, 1.00, -0.01, 0.01, 1.46, -0.12, 0.30
0.0667, 1.00, -0.02, 0.01, 1.40, -0.12, 0.24
0.0700, 0.99, -0.02, 0.01, 1.59, -0.24, 0.24
0.0733, 0.99, -0.02, 0.02, 1.52, -0.43, 0.18
0.0767, 1.00, -0.01, 0.00, 1.59, -0.30, 0.24
0.0800, 0.99, -0.02, 0.01, 1.65, -0.37, 0.30
0.0833, 1.00, -0.02, 0.01, 1.52, -0.24, 0.30
0.0867, 0.99, -0.02, 0.00, 1.46, -0.30, 0.30
0.0900, 1.00, -0.01, 0.00, 1.65, -0.18, 0.30
0.0933, 1.00, -0.02, 0.01, 1.52, -0.24, 0.24
0.0967, 0.99, -0.02, 0.01, 1.52, -0.30, 0.30
0.0000, 0.99, -0.02, 0.01, 1.52, -0.37, 0.37
0.0033, 0.99, -0.02, 0.01, 1.59, -0.30, 0.37
0.0067, 1.00, -0.02, 0.01, 1.52, -0.24, 0.37
0.0100, 0.99, -0.01, -0.00, 1.46, -0.24, 0.30
0.0133, 0.99, -0.02, 0.02, 1.52, -0.24, 0.18
0.0167, 1.00, -0.01, -0.00, 1.46, -0.30, 0.30
0.0200, 1.00, -0.02, 0.01, 1.52, -0.12, 0.37
0.0233, 0.99, -0.02, 0.01, 1.52, -0.12, 0.30
0.0267, 0.99, -0.01, 0.01, 1.40, -0.18, 0.30
0.0300, 0.99, -0.01, 0.01, 1.46, -0.18, 0.30
0.0333, 0.99, -0.01, 0.02, 1.52, -0.24, 0.30
0.0367, 1.00, -0.01, 0.00, 1.65, -0.30, 0.37
0.0400, 0.99, -0.01, 0.01, 1.59, -0.24, 0.37
0.0433, 0.99, -0.02, 0.02, 1.59, -0.24, 0.49
0.0467, 0.99, -0.01, -0.01, 1.52, -0.24, 0.37
0.0500, 1.00, -0.01, 0.01, 1.46, -0.18, 0.37
0.0533, 1.00, -0.02, 0.00, 1.52, -0.12, 0.30
0.0567, 0.99, -0.02, -0.01, 1.59, -0.12, 0.24
0.0600, 0.98, -0.02, 0.01, 1.59, -0.18, 0.30
0.0633, 0.99, -0.02, 0.01, 1.59, -0.18, 0.24
0.0667, 0.99, -0.02, 0.01, 1.40, -0.12, 0.37
0.0700, 1.00, -0.02, 0.00, 1.59, -0.30, 0.37
0.0733, 1.00, -0.02, -0.00, 1.59, -0.24, 0.24
0.0767, 0.99, -0.01, 0.01, 1.59, -0.24, 0.12
0.0800, 0.99, -0.02, -0.00, 1.52, -0.37, 0.18
0.0833, 0.99, -0.02, 0.01, 1.59, -0.18, 0.24
0.0867, 1.00, -0.01, 0.01, 1.52, -0.37, 0.18
0.0900, 0.99, -0.02, 0.01, 1.52, -0.43, 0.30
0.0933, 0.99, -0.02, 0.01, 1.52, -0.24, 0.43
0.0967, 1.00, -0.00, 0.00, 1.46, -0.18, 0.30
0.0000, 0.99, -0.01, 0.01, 1.52, -0.18, 0.24
0.0033, 0.99, -0.02, 0.01, 1.77, -0.30, 0.24
0.0067, 0.99, -0.02, 0.01, 1.65, -0.37, 0.30
0.0100, 1.00, -0.01, 0.02, 1.52, -0.24, 0.30
0.0133, 1.00, -0.01, 0.01, 1.40, -0.18, 0.30
0.0167, 0.99, -0.01, 0.00, 1.46, -0.37, 0.30
0.0200, 1.00, -0.02, -0.01, 1.46, -0.37, 0.24
0.0233, 0.99, -0.02, 0.03, 1.46, -0.30, 0.30
0.0267, 0.99, -0.02, 0.00, 1.65, -0.37, 0.24
0.0300, 0.99, -0.01, 0.01, 1.52, -0.24, 0.24
0.0333, 0.99, -0.02, 0.01, 1.46, -0.30, 0.24
0.0367, 0.99, -0.01, 0.01, 1.46, -0.24, 0.30
0.0400, 0.98, -0.01, -0.00, 1.46, -0.24, 0.24
0.0433, 0.99, -0.02, 0.01, 1.34, -0.24, 0.30
0.0467, 0.99, -0.02, -0.01, 1.40, -0.30, 0.30
0.0500, 1.00, -0.01, 0.00, 1.40, -0.24, 0.37
0.0533, 0.99, -0.02, 0.01, 1.59, -0.37, 0.30
0.0567, 0.99, -0.01, 0.00, 1.52, -0.24, 0.30
0.0600, 0.99, -0.01, 0.00, 1.52, -0.37, 0.30
0.0633, 1.00, -0.01, -0.00, 1.40, -0.18, 0.37
0.0667, 0.99, -0.02, -0.00, 1.59, -0.18, 0.37
0.0700, 1.00, -0.01, 0.00, 1.46, -0.18, 0.24
0.0733, 0.99, -0.02, 0.03, 1.65, -0.24, 0.30
0.0767, 1.00, -0.00, -0.00, 1.52, -0.24, 0.30
0.0800, 1.00, -0.02, 0.02, 1.46, -0.12, 0.30
0.0833, 0.99, -0.02, 0.00, 1.59, -0.06, 0.37
0.0867, 1.00, -0.01, 0.02, 1.46, -0.12, 0.30
0.0900, 1.00, -0.01, 0.01, 1.52, -0.24, 0.24
0.0933, 1.00, -0.01, 0.01, 1.46, -0.24, 0.30
0.0967, 1.00, -0.02, 0.02, 1.52, -0.37, 0.24
0.0000, 0.99, -0.01, 0.02, 1.65, -0.37, 0.18
0.0033, 1.00, -0.02, 0.01, 1.65, -0.18, 0.24
0.0067, 1.00, -0.02, 0.00, 1.59, -0.24, 0.37
0.0100, 0.99, -0.02, 0.00, 1.52, -0.12, 0.37
0.0133, 0.99, -0.01, 0.01, 1.46, -0.24, 0.24
0.0167, 0.99, -0.01, 0.01, 1.46, -0.24, 0.24
0.0200, 0.99, -0.01, 0.00, 1.46, -0.18, 0.30
0.0233, 1.00, -0.02, 0.00, 1.52, -0.12, 0.43
0.0267, 1.00, -0.02, 0.01, 1.52, -0.24, 0.43
0.0300, 0.99, -0.02, 0.01, 1.52, -0.30, 0.24
0.0333, 0.99, -0.02, -0.01, 1.46, -0.24, 0.24
0.0367, 0.99, -0.01, 0.00, 1.52, -0.30, 0.37
0.0400, 0.99, -0.02, 0.01, 1.59, -0.24, 0.37
0.0433, 0.99, -0.01, 0.01, 1.40, -0.24, 0.37
0.0467, 0.99, -0.02, 0.01, 1.52, -0.24, 0.30
0.0500, 0.99, -0.02, -0.01, 1.59, -0.30, 0.30
0.0533, 1.00, -0.01, 0.01, 1.65, -0.24, 0.37
0.0567, 0.99, -0.01, 0.01, 1.59, -0.30, 0.24
0.0600, 0.99, -0.03, 0.01, 1.65, -0.24, 0.37
0.0633, 1.00, -0.01, 0.01, 1.52, -0.43, 0.37
0.0667, 1.00, -0.01, 0.02, 1.52, -0.18, 0.30
0.0700, 1.00, -0.01, 0.02, 1.40, -0.37, 0.37
0.0733, 1.00, -0.02, -0.00, 1.52, -0.30, 0.43
0.0767, 1.00, -0.02, 0.00, 1.46, -0.30, 0.30
0.0800, 0.99, -0.02, 0.01, 1.40, -0.18, 0.24
0.0833, 1.00, -0.02, 0.01, 1.40, -0.24, 0.30
0.0867, 1.00, -0.01, 0.02, 1.46, -0.18, 0.24
0.0900, 1.00, -0.01, 0.01, 1.52, -0.24, 0.24
0.0933, 0.99, -0.02, 0.01, 1.59, -0.12, 0.43
0.0967, 1.00, -0.02, -0.01, 1.59, -0.18, 0.30
0.0000, 0.99, -0.01, 0.01, 1.52, -0.30, 0.24
0.0033, 0.99, -0.02, 0.01, 1.59, -0.30, 0.18
0.0067, 0.99, -0.02, 0.02, 1.46, -0.18, 0.18
0.0100, 0.99, -0.01, 0.01, 1.52, -0.24, 0.24
0.0133, 0.99, -0.02, 0.00, 1.52, -0.24, 0.30
0.0167, 0.99, -0.02, -0.00, 1.40, -0.24, 0.30
0.0200, 0.99, -0.02, 0.01, 1.40, -0.24, 0.24
0.0233, 0.99, -0.01, -0.00, 1.40, -0.30, 0.18
0.0267, 0.99, -0.02, -0.01, 1.59, -0.24, 0.18
0.0300, 0.99, -0.01, -0.00, 1.52, -0.30, 0.30
0.0333, 1.00, -0.01, 0.01, 1.52, -0.18, 0.30
0.0367, 1.00, -0.02, 0.00, 1.40, -0.24, 0.24
0.0400, 0.99, -0.01, 0.01, 1.52, -0.30, 0.30
0.0433, 0.99, -0.02, 0.01, 1.46, -0.12, 0.30
0.0467, 1.00, -0.02, 0.01, 1.40, -0.24, 0.24
0.0500, 0.99, -0.02, -0.00, 1.52, -0.24, 0.24
0.0533, 1.00, -0.01, 0.01, 1.52, -0.30, 0.18
0.0567, 0.99, -0.02, 0.01, 1.40, -0.30, 0.18
0.0600, 0.99, -0.01, 0.01, 1.40, -0.24, 0.18
0.0633, 1.00, -0.02, 0.00, 1.40, -0.24, 0.24
0.0667, 0.99, -0.01, -0.00, 1.46, -0.24, 0.30
0.0700, 1.00, -0.01, 0.00, 1.59, -0.18, 0.30
0.0733, 1.00, -0.01, 0.02, 1.40, -0.30, 0.37
0.0767, 1.00, -0.01, 0.01, 1.40, -0.24, 0.37
0.0800, 1.00, -0.02, -0.00, 1.40, -0.18, 0.30
0.0833, 1.00, -0.01, 0.00, 1.52, -0.30, 0.24
0.0867, 1.00, -0.01, 0.02, 1.59, -0.24, 0.30
0.0900, 0.99, -0.02, 0.01, 1.65, -0.24, 0.30
0.0933, 0.99, -0.01, 0.01, 1.46, -0.18, 0.30
0.0967, 0.99, -0.01, -0.00, 1.65, -0.30, 0.18
0.0000, 0.99, -0.02, 0.01, 1.52, -0.12, 0.30
0.0033, 0.99, -0.02, 0.00, 1.59, -0.06, 0.37
0.0067, 0.99, -0.02, 0.01, 1.52, -0.24, 0.24
0.0100, 0.99, -0.02, 0.02, 1.46, -0.12, 0.24
0.0133, 1.00, -0.02, 0.01, 1.46, -0.37, 0.30
0.0167, 1.00, -0.02, 0.00, 1.59, -0.37, 0.30
0.0200, 1.00, -0.02, 0.01, 1.71, -0.30, 0.24
0.0233, 1.00, -0.01, 0.00, 1.65, -0.37, 0.24
0.0267, 1.00, -0.02, -0.00, 1.65, -0.18, 0.37
0.0300, 0.99, -0.01, 0.01, 1.52, -0.18, 0.37
0.0333, 0.99, -0.01, 0.02, 1.46, -0.24, 0.30
0.0367, 0.99, -0.02, 0.00, 1.52, -0.37, 0.37
0.0400, 1.00, -0.02, 0.00, 1.52, -0.37, 0.30
0.0433, 0.99, -0.02, 0.01, 1.46, -0.37, 0.37
0.0467, 0.99, -0.01, 0.01, 1.65, -0.18, 0.37
0.0500, 0.99, -0.01, 0.00, 1.59, -0.18, 0.24
0.0533, 0.99, -0.01, 0.02, 1.59, -0.30, 0.24
0.0567, 0.99, -0.02, 0.00, 1.40, -0.24, 0.12
0.0600, 0.99, -0.02, 0.01, 1.59, -0.24, 0.24
0.0633, 1.00, -0.01, 0.02, 1.46, -0.30, 0.24
0.0667, 0.99, -0.02, 0.01, 1.40, -0.24, 0.18
0.0700, 0.99, -0.02, 0.01, 1.52, -0.24, 0.30
0.0733, 1.01, -0.02, 0.01, 1.52, -0.12, 0.30
0.0767, 0.99, -0.01, 0.00, 1.28, -0.18, 0.24
0.0800, 1.00, -0.01, 0.01, 1.28, -0.12, 0.37
0.0833, 0.99, -0.02, 0.01, 1.46, -0.18, 0.30
0.0867, 0.99, -0.02, 0.02, 1.46, -0.18, 0.30
0.0900, 1.00, -0.02, -0.00, 1.59, -0.24, 0.30
0.0933, 0.99, -0.01, 0.02, 1.40, -0.18, 0.18
0.0967, 0.99, -0.02, -0.01, 1.46, -0.18, 0.30
0.0000, 0.99, -0.01, -0.01, 1.52, -0.18, 0.24
0.0033, 0.99, -0.02, 0.01, 1.65, -0.24, 0.18
0.0067, 0.99, -0.02, 0.02, 1.52, -0.24, 0.24
0.0100, 1.00, -0.01, 0.00, 1.52, -0.30, 0.37
0.0133, 0.99, -0.02, 0.01, 1.46, -0.24, 0.37
0.0167, 0.99, -0.01, 0.01, 1.40, -0.18, 0.37
0.0200, 0.99, -0.02, 0.02, 1.52, -0.24, 0.30
0.0233, 1.00, -0.02, -0.00, 1.65, -0.18, 0.37
0.0267, 1.00, -0.02, 0.00, 1.52, -0.18, 0.37
0.0300, 0.99, -0.01, 0.01, 1.52, -0.30, 0.43
0.0333, 0.99, -0.01, -0.00, 1.52, -0.18, 0.30
0.0367, 0.99, -0.02, 0.01, 1.52, -0.18, 0.30
0.0400, 1.00, -0.01, 0.03, 1.52, -0.30, 0.24
0.0433, 0.99, -0.03, 0.02, 1.59, -0.18, 0.30
0.0467, 1.00, -0.01, -0.02, 1.52, -0.30, 0.24
0.0500, 0.99, -0.01, 0.02, 1.52, -0.24, 0.30
0.0533, 1.01, -0.02, 0.01, 1.52, -0.18, 0.30
0.0567, 0.99, -0.01, 0.01, 1.46, -0.37, 0.24
0.0600, 1.01, -0.01, 0.01, 1.40, -0.06, 0.30
0.0633, 1.00, -0.02, 0.01, 1.52, -0.49, 0.24
0.0667, 0.99, -0.02, 0.01, 1.65, -0.18, 0.37
0.0700, 0.99, -0.00, 0.01, 1.65, -0.37, 0.37
0.0733, 1.00, -0.01, 0.02, 1.65, -0.37, 0.30
0.0767, 1.00, -0.01, 0.01, 1.59, -0.12, 0.37
0.0800, 0.99, -0.02, 0.02, 1.71, -0.37, 0.24
0.0833, 0.99, -0.01, 0.01, 1.59, -0.18, 0.18
0.0867, 0.99, -0.02, 0.01, 1.52, -0.24, 0.30
0.0900, 0.99, -0.01, 0.00, 1.71, -0.12, 0.37
0.0933, 0.99, -0.01, 0.01, 1.46, -0.30, 0.37
0.0967, 1.00, -0.01, 0.01, 1.46, -0.18, 0.37
0.0000, 1.00, -0.02, 0.00, 1.22, -0.30, 0.18
0.0033, 1.00, -0.02, 0.03, 1.34, -0.37, 0.30
0.0067, 0.99, -0.01, -0.01, 1.34, -0.30, 0.24
0.0100, 0.99, -0.01, 0.00, 1.40, -0.37, 0.24
0.0133, 1.00, -0.02, 0.01, 1.52, -0.30, 0.24
0.0167, 0.99, -0.02, 0.01, 1.52, -0.24, 0.30
0.0200, 0.99, -0.02, 0.01, 1.46, -0.18, 0.43
0.0233, 0.99, -0.02, 0.00, 1.59, -0.24, 0.30
0.0267, 0.99, -0.02, 0.00, 1.52, -0.18, 0.30
0.0300, 0.99, -0.02, -0.00, 1.46, -0.18, 0.43
0.0333, 1.00, -0.02, -0.00, 1.52, -0.18, 0.37
0.0367, 1.00, -0.02, 0.01, 1.59, -0.30, 0.37
0.0400, 1.00, -0.02, 0.00, 1.46, -0.12, 0.30
0.0433, 0.99, -0.03, 0.01, 1.46, -0.24, 0.24
0.0467, 0.99, -0.01, 0.00, 1.46, -0.12, 0.30
0.0500, 1.00, -0.02, 0.01, 1.52, -0.12, 0.37
0.0533, 0.99, -0.01, 0.03, 1.46, -0.18, 0.37
0.0567, 0.99, -0.02, 0.00, 1.40, -0.18, 0.30
0.0600, 1.00, -0.03, 0.01, 1.52, -0.18, 0.24
0.0633, 0.98, -0.01, 0.01, 1.59, -0.24, 0.24
0.0667, 0.99, -0.02, 0.01, 1.40, -0.24, 0.24
0.0700, 0.99, -0.02, 0.01, 1.52, -0.18, 0.30
0.0733, 1.00, -0.01, 0.01, 1.46, -0.24, 0.30
0.0767, 1.00, -0.02, 0.01, 1.52, -0.18, 0.24
0.0800, 1.00, -0.01, 0.02, 1.52, -0.18, 0.18
0.0833, 0.99, -0.01, -0.00, 1.46, -0.24, 0.18
0.0867, 1.00, -0.02, 0.01, 1.52, -0.18, 0.30
0.0900, 0.99, -0.02, 0.01, 1.59, -0.24, 0.37
0.0933, 0.99, -0.02, 0.00, 1.52, -0.24, 0.37
0.0967, 1.00, -0.01, 0.00, 1.34, -0.18, 0.24
0.0000, 0.99, -0.01, 0.01, 1.52, -0.24, 0.24
0.0033, 1.00, -0.01, -0.00, 1.59, -0.37, 0.37
0.0067, 0.99, -0.02, 0.00, 1.46, -0.24, 0.24
0.0100, 1.00, -0.01, 0.01, 1.52, -0.12, 0.37
0.0133, 1.00, -0.02, 0.02, 1.52, -0.18, 0.24
0.0167, 0.99, -0.02, 0.01, 1.52, -0.18, 0.30
0.0200, 0.99, -0.02, 0.00, 1.59, -0.37, 0.24
0.0233, 0.99, -0.02, 0.00, 1.52, -0.37, 0.18
0.0267, 1.00, -0.01, 0.01, 1.46, -0.24, 0.18
0.0300, 0.99, -0.02, 0.00, 1.65, -0.24, 0.24
0.0333, 1.00, -0.02, 0.00, 1.59, -0.18, 0.30
0.0367, 0.99, -0.02, 0.03, 1.65, -0.24, 0.24
0.0400, 1.00, -0.02, 0.01, 1.59, -0.24, 0.24
0.0433, 1.00, -0.02, 0.01, 1.65, -0.18, 0.30
0.0467, 0.99, -0.02, -0.01, 1.65, -0.43, 0.24
0.0500, 0.99, -0.01, 0.00, 1.46, -0.18, 0.30
0.0533, 0.99, -0.01, 0.01, 1.46, -0.30, 0.30
0.0567, 0.98, -0.01, 0.00, 1.46, -0.24, 0.30
0.0600, 0.99, -0.02, 0.01, 1.59, -0.30, 0.24
0.0633, 1.00, -0.02, 0.01, 1.59, -0.24, 0.18
0.0667, 0.99, -0.02, 0.01, 1.46, -0.24, 0.18
0.0700, 1.00, -0.02, 0.01, 1.59, -0.30, 0.30
0.0733, 1.00, -0.01, 0.01, 1.59, -0.24, 0.30
0.0767, 1.00, -0.02, 0.00, 1.52, -0.18, 0.24
0.0800, 0.98, -0.02, 0.00, 1.46, -0.18, 0.18
0.0833, 0.99, -0.02, -0.00, 1.34, -0.18, 0.24
0.0867, 0.99, -0.01, -0.00, 1.59, -0.24, 0.24
0.0900, 1.00, -0.02, -0.00, 1.59, -0.30, 0.24
0.0933, 1.00, -0.02, 0.01, 1.59, -0.24, 0.30
0.0967, 1.00, -0.01, -0.01, 1.59, -0.24, 0.24
0.0000, 0.99, -0.02, 0.01, 1.46, -0.24, 0.24
0.0033, 0.99, -0.02, 0.01, 1.52, -0.24, 0.30
0.0067, 1.00, -0.01, 0.01, 1.52, -0.37, 0.24
0.0100, 0.99, -0.02, 0.01, 1.52, -0.43, 0.24
0.0133, 1.00, -0.01, -0.01, 1.59, -0.43, 0.30
0.0167, 0.99, -0.02, 0.01, 1.59, -0.24, 0.24
0.0200, 1.00, -0.01, -0.00, 1.46, -0.24, 0.18
0.0233, 0.99, -0.02, 0.02, 1.52, -0.30, 0.24
0.0267, 0.99, -0.01, 0.01, 1.52, -0.24, 0.24
0.0300, 1.00, -0.02, 0.01, 1.52, -0.30, 0.24
0.0333, 1.00, -0.02, 0.02, 1.52, -0.30, 0.24
0.0367, 0.99, -0.02, 0.01, 1.59, -0.18, 0.18
0.0400, 0.99, -0.02, 0.02, 1.40, -0.24, 0.24
0.0433, 1.00, -0.02, 0.02, 1.46, -0.18, 0.37
0.0467, 0.99, -0.01, 0.01, 1.40, -0.24, 0.37
0.0500, 0.99, -0.02, 0.00, 1.46, -0.30, 0.37
0.0533, 1.00, -0.01, 0.01, 1.65, -0.18, 0.24
0.0567, 0.99, -0.02, 0.00, 1.52, -0.30, 0.24
0.0600, 0.99, -0.02, 0.01, 1.52, -0.24, 0.30
0.0633, 1.00, -0.01, 0.00, 1.46, -0.24, 0.24
0.0667, 0.99, -0.01, -0.00, 1.46, -0.12, 0.24
0.0700, 0.99, -0.02, -0.00, 1.46, -0.30, 0.18
0.0733, 0.99, -0.02, 0.02, 1.52, -0.30, 0.30
0.0767, 1.00, -0.01, -0.01, 1.46, -0.24, 0.37
0.0800, 1.00, -0.02, 0.00, 1.52, -0.24, 0.30
0.0833, 0.99, -0.02, 0.00, 1.46, -0.37, 0.24
0.0867, 0.99, -0.01, 0.01, 1.40, -0.24, 0.24
0.0900, 0.99, -0.01, 0.02, 1.40, -0.30, 0.37
0.0933, 0.99, -0.01, 0.00, 1.59, -0.24, 0.43
0.0967, 1.00, -0.02, 0.00, 1.65, -0.24, 0.24
0.0000, 1.00, -0.02, -0.01, 1.46, -0.37, 0.30
0.0033, 0.99, -0.01, 0.01, 1.59, -0.24, 0.24
0.0067, 1.00, -0.01, 0.01, 1.52, -0.30, 0.18
0.0100, 1.00, -0.02, 0.01, 1.40, -0.12, 0.30
0.0133, 0.99, -0.02, 0.02, 1.40, -0.24, 0.30
0.0167, 1.00, -0.02, 0.02, 1.46, -0.24, 0.37
0.0200, 0.99, -0.02, 0.01, 1.52, -0.24, 0.37
0.0233, 0.99, -0.02, 0.01, 1.46, -0.18, 0.37
0.0267, 1.00, -0.01, 0.01, 1.46, -0.30, 0.37
0.0300, 1.00, -0.02, 0.02, 1.71, -0.18, 0.37
0.0333, 0.99, -0.02, 0.02, 1.65, -0.24, 0.37
0.0367, 1.00, -0.01, 0.01, 1.59, -0.37, 0.37
0.0400, 1.00, -0.02, 0.01, 1.52, -0.30, 0.30
0.0433, 0.99, -0.01, 0.01, 1.40, -0.24, 0.12
0.0467, 1.00, -0.02, 0.02, 1.46, -0.12, 0.18
0.0500, 0.99, -0.01, 0.00, 1.65, -0.18, 0.30
0.0533, 0.99, -0.02, 0.02, 1.52, -0.24, 0.18
0.0567, 1.00, -0.01, 0.01, 1.65, -0.18, 0.37
