t, aX, aY, aZ, gX, gY, gZ
13.5600, -0.97, 0.05, 0.16, 5.43, -9.09, -3.54
13.5633, -0.96, 0.06, 0.16, 5.67, -8.72, -3.60
13.5667, -0.96, 0.06, 0.16, 5.91, -8.17, -3.48
13.5700, -0.97, 0.06, 0.17, 6.04, -7.68, -3.11
13.5733, -0.98, 0.06, 0.16, 6.10, -6.95, -2.68
13.5767, -0.97, 0.06, 0.15, 6.16, -6.28, -2.13
13.5800, -0.99, 0.05, 0.16, 5.67, -5.85, -1.59
13.5833, -0.98, 0.06, 0.16, 4.88, -5.12, -0.98
13.5867, -0.97, 0.06, 0.15, 4.15, -4.70, -0.37
13.5900, -0.99, 0.05, 0.14, 3.17, -4.39, 0.30
13.5933, -0.98, 0.05, 0.15, 2.20, -3.90, 0.91
13.5967, -0.97, 0.06, 0.15, 1.28, -3.48, 1.46
13.6000, -0.99, 0.05, 0.17, 0.49, -2.93, 2.01
13.6033, -1.00, 0.04, 0.14, -0.30, -2.32, 2.50
13.6067, -0.98, 0.06, 0.14, -1.10, -1.89, 2.99
13.6100, -0.99, 0.04, 0.16, -1.71, -1.52, 3.35
13.6133, -1.00, 0.05, 0.16, -2.26, -1.16, 3.48
13.6167, -0.97, 0.06, 0.15, -2.68, -0.73, 3.72
13.6200, -0.99, 0.05, 0.15, -2.93, -0.37, 3.72
13.6233, -0.98, 0.04, 0.17, -2.99, -0.18, 3.66
13.6267, -0.97, 0.04, 0.16, -2.87, 0.30, 3.35
13.6300, -0.99, 0.04, 0.18, -2.38, 0.73, 2.99
13.6333, -0.98, 0.05, 0.17, -2.01, 1.22, 2.68
13.6367, -0.97, 0.04, 0.16, -1.46, 1.71, 2.44
13.6400, -0.98, 0.03, 0.19, -0.85, 2.26, 2.07
13.6433, -0.98, 0.04, 0.17, -0.06, 2.80, 1.71
13.6467, -0.98, 0.04, 0.16, 0.73, 3.29, 1.40
13.6500, -1.00, 0.05, 0.17, 1.34, 3.66, 1.04
13.6533, -1.00, 0.04, 0.17, 1.77, 3.90, 0.67
13.6567, -0.99, 0.04, 0.16, 1.89, 3.78, 0.24
13.6600, -1.00, 0.04, 0.17, 2.20, 3.72, -0.18
13.6633, -0.99, 0.04, 0.17, 2.13, 3.54, -0.37
13.6667, -0.99, 0.02, 0.18, 2.07, 3.35, -0.55
13.6700, -0.98, 0.04, 0.16, 1.83, 3.05, -0.61
13.6733, -0.97, 0.04, 0.17, 1.46, 2.74, -0.79
13.6767, -0.99, 0.05, 0.16, 1.10, 2.62, -0.73
13.6800, -0.98, 0.04, 0.16, 0.61, 2.50, -0.91
13.6833, -0.98, 0.05, 0.17, 0.24, 2.26, -1.10
13.6867, -0.97, 0.05, 0.16, -0.24, 1.95, -1.46
13.6900, -0.98, 0.06, 0.11, -0.61, 1.71, -1.95
13.6933, -0.96, 0.03, 0.16, -1.40, 0.91, -2.68
13.6967, -1.00, 0.05, 0.19, -2.13, -1.04, -3.23
13.7000, -0.94, 0.04, 0.13, -1.95, 0.24, -3.66
13.7033, -1.00, 0.03, 0.16, -2.32, -0.73, -4.02
13.7067, -1.00, 0.02, 0.13, -1.71, -0.85, -4.57
13.7100, -0.94, -0.00, 0.12, -1.34, -2.68, -4.33
13.7133, -0.94, 0.01, 0.22, -0.91, -5.49, -3.05
13.7167, -0.96, 0.26, 0.18, 1.16, -6.52, -1.04
13.7200, -0.95, -0.02, 0.16, 4.09, -9.21, -0.30
13.7233, -0.99, -0.06, 0.20, 5.12, -13.29, 2.20
13.7267, -0.63, 0.25, 0.27, 6.71, -14.51, 4.33
13.7300, -0.67, 0.20, 0.16, 9.57, -15.00, 9.63
13.7333, -0.93, 0.06, 0.20, 16.52, -9.02, 11.40
13.7367, -0.67, 0.08, 0.13, 18.23, -8.60, 17.68
13.7400, -0.70, -0.04, 0.07, 17.26, -5.73, 23.05
13.7433, -0.82, 0.16, 0.28, 20.43, -8.05, 26.83
13.7467, -0.51, 0.08, -0.01, 23.17, -3.41, 31.89
13.7500, -0.54, -0.07, 0.04, 22.13, -1.65, 35.67
13.7533, -0.68, 0.03, 0.06, 23.72, -1.83, 37.50
13.7567, -0.44, -0.06, -0.02, 24.76, 2.26, 38.54
13.7600, -0.26, 0.13, 0.16, 22.50, 0.30, 42.01
13.7633, 0.09, 0.09, 0.10, 22.93, -0.91, 43.11
13.7667, 0.26, 0.35, 0.13, 24.63, 5.12, 34.82
13.7700, -0.09, 0.09, 0.30, 25.18, 17.87, 25.24
13.7733, 0.09, 0.04, 0.02, 25.85, 23.35, 19.21
13.7767, 0.20, 0.41, -0.10, 29.33, 27.32, 14.88
13.7800, -0.20, 0.14, 0.29, 30.18, 32.26, 11.16
13.7833, 0.17, 0.05, -0.01, 24.15, 36.28, 11.89
13.7867, 0.14, 0.17, 0.03, 25.67, 40.73, 9.09
13.7900, -0.10, 0.05, 0.14, 30.61, 41.10, 2.80
13.7933, 0.19, -0.00, -0.00, 28.35, 49.70, 2.80
13.7967, -0.02, 0.01, 0.12, 28.54, 51.95, 0.85
13.8000, 2.00, 0.15, -2.00, -167.38, -439.09, -321.95
13.8033, 0.01, -2.00, 0.98, -159.15, -94.63, -301.89
13.8067, 1.18, -1.42, -1.06, -114.76, -54.94, -322.62
13.8100, -1.00, 0.73, 0.33, -119.57, -15.37, -316.52
13.8133, 0.44, 0.41, -0.21, -112.20, 16.65, -326.52
13.8167, -0.18, -0.10, -0.10, -123.60, -45.85, -325.98
13.8200, -0.07, 0.06, -0.18, -116.89, -29.51, -310.24
13.8233, 0.57, 0.13, 0.19, -120.73, -32.62, -293.90
13.8267, -0.02, -0.65, -0.11, -122.50, -21.16, -268.29
13.8300, 0.56, -0.67, -0.17, -118.84, -22.13, -240.30
13.8334, 0.26, -0.32, -0.25, -104.27, -5.37, -223.48
13.8367, -0.04, -0.10, 0.13, -94.45, 14.51, -213.23
13.8400, 0.44, 0.07, -0.53, -97.99, 17.44, -197.56
13.8433, -0.04, 0.03, -0.01, -91.04, 23.72, -183.60
13.8467, -0.15, 0.07, -0.09, -88.66, 45.55, -162.26
13.8500, -0.14, -0.02, -0.09, -98.17, 34.02, -135.43
13.8533, 0.25, -0.06, -0.53, -102.26, 15.37, -110.30
13.8567, -0.08, -0.14, -0.35, -97.99, 22.56, -86.28
13.8600, 0.21, -0.12, -0.26, -98.84, 39.15, -68.17
13.8633, -0.21, -0.06, 0.04, -102.74, 56.16, -55.18
13.8667, 0.03, -0.09, -0.11, -104.02, 62.62, -40.61
13.8700, 0.03, -0.12, -0.04, -96.52, 57.44, -25.06
13.8734, -0.06, 0.07, 0.02, -93.23, 63.41, -9.63
13.8767, -0.02, -0.03, 0.01, -94.57, 60.00, 1.10
13.8800, 0.15, 0.03, -0.17, -92.07, 58.90, 13.35
13.8833, -0.02, 0.01, 0.01, -88.90, 58.29, 20.49
13.8867, -0.05, 0.09, 0.03, -86.83, 66.16, 29.94
13.8900, -0.04, 0.02, -0.12, -85.49, 56.71, 36.10
13.8933, -0.02, -0.07, -0.03, -84.94, 58.48, 45.18
13.8967, -0.00, -0.00, -0.02, -86.46, 57.62, 50.85
13.9000, -0.02, -0.03, -0.06, -85.67, 56.95, 55.61
13.9033, -0.01, -0.03, -0.05, -84.27, 54.45, 59.15
13.9067, -0.05, -0.02, 0.02, -82.80, 55.43, 63.11
13.9100, -0.01, 0.01, -0.02, -81.89, 55.00, 66.71
13.9134, -0.04, -0.03, -0.01, -80.79, 53.23, 70.18
13.9167, -0.02, -0.03, -0.02, -79.76, 52.62, 73.41
13.9200, -0.08, 0.01, -0.01, -78.90, 51.34, 76.52
13.9234, -0.17, -0.02, 0.00, -77.99, 50.73, 80.12
13.9267, -0.12, -0.07, -0.03, -78.11, 46.83, 85.49
13.9300, -0.13, -0.06, 0.00, -79.02, 42.13, 90.55
13.9334, -0.15, -0.07, -0.05, -80.00, 40.12, 94.76
13.9367, -0.15, -0.07, -0.09, -79.27, 38.54, 98.35
13.9400, -0.15, -0.09, -0.04, -77.80, 36.95, 102.68
13.9433, -0.19, -0.08, -0.06, -75.79, 36.10, 107.44
13.9467, -0.15, -0.08, -0.06, -73.78, 34.45, 112.26
13.9500, -0.18, -0.11, -0.03, -72.56, 30.98, 117.62
13.9534, -0.19, -0.08, -0.03, -71.77, 27.99, 123.78
13.9567, -0.19, 0.07, 0.04, -71.16, 24.39, 129.94
13.9600, -0.22, -0.11, -0.17, -70.67, 20.30, 136.40
13.9634, -0.20, -0.12, -0.16, -69.82, 15.79, 142.80
13.9667, -0.22, -0.16, -0.12, -69.02, 12.44, 149.57
13.9700, -0.15, -0.15, -0.10, -67.80, 7.26, 156.28
13.9734, -0.19, -0.15, -0.08, -65.61, 3.11, 162.93
13.9767, -0.18, -0.11, -0.08, -62.80, 0.12, 169.57
13.9800, -0.19, -0.15, -0.06, -59.82, -4.45, 176.28
13.9833, -0.18, -0.11, -0.06, -57.26, -8.35, 183.35
13.9867, -0.15, -0.13, -0.07, -54.70, -12.68, 189.94
13.9900, -0.17, -0.15, -0.04, -52.38, -17.62, 195.79
13.9934, -0.13, -0.12, -0.04, -50.79, -21.16, 201.65
13.9967, -0.17, -0.16, -0.06, -48.72, -26.65, 206.77
14.0000, -0.19, -0.12, -0.01, -46.59, -29.70, 212.38
14.0034, -0.16, -0.22, -0.08, -43.72, -34.02, 217.32
14.0067, -0.16, -0.22, -0.12, -40.61, -38.41, 221.95
14.0100, -0.15, -0.13, -0.04, -37.80, -40.79, 226.22
14.0134, -0.15, -0.17, -0.10, -35.12, -43.78, 229.57
14.0167, -0.19, -0.15, -0.15, -32.44, -46.95, 232.99
14.0200, -0.15, -0.13, -0.08, -29.45, -49.94, 236.22
14.0234, -0.15, -0.23, -0.07, -26.71, -52.38, 238.96
14.0267, -0.10, -0.22, -0.14, -23.60, -54.76, 241.52
14.0300, -0.13, -0.25, -0.10, -20.24, -55.98, 243.60
14.0334, -0.14, -0.26, -0.21, -16.95, -56.71, 245.55
14.0367, -0.11, -0.21, -0.14, -13.48, -58.05, 246.89
14.0400, -0.15, -0.17, -0.20, -10.37, -57.68, 247.62
14.0434, -0.13, -0.26, -0.18, -7.50, -56.71, 248.11
14.0467, -0.14, -0.21, -0.16, -4.76, -56.34, 247.62
14.0500, -0.05, -0.28, -0.27, -1.83, -52.87, 247.07
14.0534, -0.07, -0.30, -0.26, 1.77, -50.30, 244.51
14.0567, -0.14, -0.40, -0.20, 5.30, -43.11, 240.85
14.0600, -0.08, -0.18, -0.25, 8.84, -37.93, 235.73
14.0634, -0.16, -0.41, -0.17, 12.20, -29.15, 229.57
14.0667, -0.06, -0.48, -0.53, 16.46, -21.95, 222.01
14.0700, -0.40, -0.38, -0.28, 21.16, -9.63, 211.34
14.0734, -0.16, -0.35, -0.59, 23.60, 5.06, 203.90
14.0767, -0.43, -0.44, -0.21, 20.37, 13.54, 198.17
14.0800, -0.26, -0.33, -0.28, 19.82, 35.67, 192.38
14.0834, -0.35, -0.23, -0.31, 25.37, 45.06, 178.17
14.0867, -0.51, -0.31, -0.28, 29.82, 67.01, 164.57
14.0900, -2.00, 2.00, -2.00, 31.04, 81.28, 147.01
14.0934, -2.00, 2.00, 2.00, 87.80, 453.48, 27.93
14.0967, -2.00, -2.00, 2.00, 156.83, 24.51, 5.18
14.1000, 2.00, -2.00, -1.02, -95.73, -493.72, -183.29
14.1034, -0.54, -2.00, 2.00, -212.87, -717.93, -283.78
14.1067, 2.00, 2.00, 1.77, -72.20, 179.27, -340.18
14.1100, -2.00, -2.00, -2.00, -13.72, -308.66, -445.18
14.1134, -2.00, 2.00, 2.00, -68.29, -47.87, -216.59
14.1167, 2.00, -2.00, -2.00, -121.22, -112.99, -175.85
14.1200, 0.39, -2.00, -2.00, -162.56, -454.39, -240.37
14.1234, 1.14, 2.00, -0.34, -36.65, -203.78, -321.34
14.1267, 0.42, -0.59, 0.82, -85.55, -172.56, -313.35
14.1300, -0.44, -1.10, -0.60, -139.15, -87.56, -311.89
14.1334, -0.33, 2.00, 0.94, -96.46, -45.18, -315.98
14.1367, -1.32, 0.93, 0.71, -70.37, -44.94, -285.61
14.1400, 1.03, -0.30, -0.98, -41.71, -102.38, -270.73
14.1434, -0.24, 0.00, 0.05, -69.27, -150.85, -271.16
14.1467, -0.45, 0.09, 0.56, -98.90, -94.15, -276.89
14.1500, 0.17, 0.05, 0.35, -117.56, -96.04, -278.72
14.1534, 0.55, 0.04, -0.38, -134.39, -127.26, -266.28
14.1567, 0.07, 0.40, -0.05, -138.05, -126.22, -272.44
14.1600, -1.45, 0.20, 1.98, -126.04, -89.33, -279.27
14.1634, 0.76, 0.32, -0.09, -106.59, -151.40, -292.56
14.1667, 0.86, 0.39, -0.24, -97.68, -122.62, -270.43
14.1700, -0.27, -0.34, 0.15, -108.11, -103.23, -271.10
14.1734, 0.34, 0.01, -0.28, -109.33, -95.98, -275.55
14.1767, -0.34, 0.01, 0.39, -101.77, -91.28, -284.02
14.1800, 0.18, 0.15, -0.28, -101.04, -88.05, -282.07
14.1834, -0.16, -0.12, 0.07, -103.29, -90.49, -278.90
14.1867, 0.20, -0.13, -0.08, -104.09, -79.82, -271.65
14.1900, -0.19, -0.26, 0.07, -105.06, -78.72, -268.66
14.1934, 0.13, -0.57, -0.15, -106.28, -64.21, -260.55
14.1967, -0.11, -0.45, 0.23, -104.02, -52.87, -252.87
14.2000, -0.14, -0.20, -0.00, 76.10, -8.66, 210.18
14.2034, -0.43, -0.17, 0.09, 77.20, -7.68, 207.50
14.2067, -0.37, -0.21, -0.01, 75.24, -0.18, 206.71
14.2100, -0.33, -0.08, 0.01, 72.38, 5.49, 209.33
14.2134, -0.46, -0.16, 0.17, 73.29, 9.82, 212.62
14.2167, -0.50, -0.13, 0.08, 76.52, 16.22, 215.55
14.2200, -0.63, -0.24, 0.12, 77.68, 21.77, 218.78
14.2234, -0.92, -0.38, 0.35, 78.60, 25.37, 223.48
14.2267, -1.33, -0.37, 0.55, 80.73, 27.26, 229.02
14.2300, -1.52, -0.47, 0.54, 83.35, 28.48, 237.01
14.2334, -1.72, -0.49, 0.63, 87.62, 27.38, 247.99
14.2367, -1.77, -0.44, 0.66, 92.01, 25.43, 259.45
14.2400, -1.62, -0.32, 0.58, 95.37, 22.01, 268.84
14.2434, -1.40, -0.23, 0.50, 98.35, 17.07, 275.43
14.2467, -1.22, -0.23, 0.46, 100.91, 15.06, 281.10
14.2500, -0.97, -0.19, 0.37, 102.93, 15.79, 287.20
14.2534, -0.77, -0.10, 0.26, 104.09, 18.90, 288.78
14.2567, -0.73, 0.00, 0.18, 105.24, 26.04, 286.65
14.2600, -0.65, 0.06, 0.13, 107.93, 33.84, 284.33
14.2634, -1.83, 0.03, 0.45, 109.94, 44.09, 282.62
14.2667, -2.00, 1.92, 0.64, 118.17, 58.66, 266.59
14.2700, -2.00, 2.00, 1.52, 132.13, 134.76, 245.85
14.2734, -1.13, 2.00, -0.51, 109.82, 177.74, 229.33
14.2767, -1.68, 1.57, 1.32, 51.52, 62.74, 215.67
14.2800, -0.82, 0.39, 1.83, 8.96, -1.28, 179.33
14.2834, -0.09, -0.66, -0.19, 3.41, 0.61, 187.80
14.2867, 0.77, 0.12, -0.19, 21.04, 16.28, 192.87
14.2900, -0.58, -0.16, 0.25, 36.40, 42.13, 174.33
14.2934, 0.11, -0.07, -0.46, 48.60, 79.82, 175.55
14.2967, -0.21, -0.09, 0.48, 55.00, 72.87, 168.35
14.3000, -0.23, 0.05, 0.16, 52.74, 69.63, 162.32
14.3034, 0.27, 0.12, -0.24, 50.12, 76.34, 165.91
14.3067, -0.38, 0.10, 0.18, 50.12, 78.17, 161.04
14.3100, -0.45, 0.56, -0.38, 51.10, 83.72, 151.46
14.3134, -0.84, 0.79, 0.25, 51.16, 89.94, 149.82
14.3167, -0.69, 0.79, 0.09, 47.32, 102.56, 155.61
14.3200, -1.25, 0.91, 0.43, 42.80, 95.85, 149.21
14.3234, -1.20, 0.92, 0.27, 43.66, 110.18, 145.55
14.3267, -1.53, 0.99, 0.64, 40.55, 105.12, 134.88
14.3300, -1.07, 0.72, 0.28, 30.24, 101.52, 121.83
14.3334, -0.97, 0.67, 0.38, 21.46, 89.88, 107.93
14.3367, -0.91, 0.49, 0.24, 14.51, 93.78, 96.04
14.3400, -0.70, 0.40, 0.22, 5.43, 94.45, 87.32
14.3434, -0.41, 0.40, 0.02, 1.77, 90.24, 77.56
14.3467, -0.52, 0.41, 0.09, 7.13, 98.66, 69.02
14.3500, -0.58, 0.35, 0.07, 12.26, 111.04, 65.85
14.3534, -0.23, 0.29, 0.02, 11.16, 111.95, 63.72
14.3567, -0.37, 0.19, 0.01, 7.50, 105.49, 61.46
14.3600, -0.52, 0.30, 0.11, 9.21, 110.73, 58.17
14.3634, -0.42, 0.47, -0.03, 10.61, 119.27, 52.56
14.3667, -0.67, 0.53, 0.02, 9.21, 119.70, 47.20
14.3700, -1.01, 0.78, 0.17, 8.84, 120.61, 41.40
14.3734, -1.09, 0.93, -0.01, 8.78, 126.59, 34.94
14.3767, -1.25, 0.82, 0.14, 6.95, 125.12, 32.20
14.3800, -1.11, 0.65, 0.01, 3.54, 120.49, 27.20
14.3834, -1.12, 0.65, 0.00, 2.44, 110.85, 16.52
14.3867, -0.98, 0.57, 0.07, 2.07, 106.34, 3.84
14.3900, -0.78, 0.44, -0.14, -0.49, 102.87, -9.15
14.3934, -0.81, 0.50, -0.02, -3.05, 97.56, -19.45
14.3967, -0.59, 0.57, -0.25, -3.35, 98.23, -25.24
14.4000, -0.68, 0.40, -0.05, -3.78, 100.61, -27.87
14.4034, -0.43, 0.58, -0.19, -6.34, 98.11, -29.88
14.4067, -0.58, 0.54, -0.22, -5.85, 96.83, -34.51
14.4100, -0.73, 0.46, -0.07, -8.23, 100.79, -38.96
14.4134, -0.65, 0.38, -0.07, -14.94, 98.23, -39.94
14.4167, -0.65, 0.46, -0.07, -17.13, 92.13, -45.49
14.4200, -0.83, 0.57, 0.06, -13.23, 93.90, -53.05
14.4234, -0.87, 0.49, -0.04, -15.00, 92.74, -58.29
14.4267, -0.89, 0.48, -0.06, -17.20, 87.20, -63.78
14.4300, -0.93, 0.56, -0.13, -13.05, 86.65, -71.77
14.4334, -0.95, 0.54, -0.13, -11.16, 82.80, -79.76
14.4367, -0.81, 0.49, -0.16, -14.21, 79.02, -85.30
14.4400, -0.83, 0.51, -0.12, -14.09, 75.98, -92.20
14.4434, -0.85, 0.52, -0.12, -10.61, 77.38, -99.63
14.4467, -0.78, 0.44, -0.12, -10.98, 75.67, -106.34
14.4500, -0.71, 0.40, -0.09, -12.50, 71.34, -112.62
14.4534, -0.69, 0.42, -0.11, -11.34, 68.48, -119.39
14.4567, -0.63, 0.35, -0.06, -10.91, 66.71, -124.94
14.4600, -0.59, 0.31, -0.10, -11.83, 62.62, -130.12
14.4634, -0.67, 0.33, -0.06, -9.88, 61.89, -135.49
14.4667, -0.68, 0.35, -0.09, -7.74, 61.83, -140.43
14.4700, -0.69, 0.33, -0.10, -7.38, 58.29, -145.55
14.4734, -0.73, 0.34, -0.09, -6.71, 55.37, -151.22
14.4767, -0.75, 0.37, -0.12, -5.61, 53.48, -157.80
14.4800, -0.79, 0.38, -0.12, -4.88, 51.71, -165.18
14.4834, -0.83, 0.40, -0.12, -3.60, 50.43, -172.38
14.4867, -0.85, 0.41, -0.13, -1.95, 48.60, -179.45
14.4900, -0.81, 0.35, -0.13, -0.79, 46.71, -186.77
14.4934, -0.81, 0.36, -0.13, -0.24, 43.35, -194.39
14.4967, -0.74, 0.26, -0.14, 0.43, 41.16, -202.56
14.5000, -0.72, 0.25, -0.12, 1.16, 39.09, -210.67
14.5034, -0.73, 0.22, -0.15, 2.20, 37.62, -217.99
14.5067, -0.71, 0.21, -0.13, 3.17, 36.04, -224.88
14.5100, -0.87, 0.16, -0.14, 4.09, 34.33, -231.46
14.5134, -1.53, 0.11, -0.26, 5.49, 35.06, -240.24
14.5167, -2.00, -0.03, 0.22, 7.38, 34.09, -249.57
14.5200, -2.00, -0.17, 0.26, 6.59, 15.73, -248.23
14.5234, -2.00, -0.29, -0.38, 18.48, -15.43, -233.11
14.5267, -2.00, -0.15, -0.39, 31.89, -28.66, -218.66
14.5300, -2.00, -1.10, -0.73, 33.72, -25.24, -200.37
14.5334, -2.00, -0.87, -0.86, 20.85, -16.52, -188.23
14.5367, -2.00, -0.26, -0.80, -1.59, -6.65, -185.18
14.5400, -1.39, -0.67, -0.26, -14.82, -14.51, -172.87
14.5434, -0.98, -0.70, -0.06, -16.10, -19.45, -151.28
14.5467, -0.77, -0.31, -0.23, -10.79, -6.34, -135.49
14.5500, -0.62, -0.38, -0.11, -10.24, 4.45, -129.02
14.5534, -0.68, -0.14, 0.01, -12.38, 12.62, -124.09
14.5567, -0.47, -0.12, -0.08, -13.05, 12.01, -120.00
14.5600, -0.48, -0.07, -0.02, -13.54, 3.96, -115.18
14.5634, -0.55, -0.11, 0.14, -14.39, -3.84, -111.52
14.5667, -0.43, -0.08, 0.14, -14.21, -12.13, -106.89
14.5700, -0.30, -0.13, 0.02, -11.77, -21.16, -101.52
14.5734, -0.42, -0.13, -0.00, -8.60, -29.33, -97.62
14.5767, -0.47, -0.19, 0.05, -5.49, -30.30, -95.06
14.5800, -0.52, -0.22, -0.07, -3.54, -33.60, -92.74
14.5834, -0.70, -0.28, -0.05, -2.50, -36.52, -90.49
14.5867, -0.86, -0.33, -0.06, -2.68, -39.02, -87.44
14.5900, -1.04, -0.38, -0.15, -2.99, -42.32, -83.72
14.5934, -1.17, -0.41, -0.19, -3.60, -43.41, -78.11
14.5967, -1.30, -0.47, -0.24, -5.43, -43.41, -68.90
14.6000, -1.41, -0.53, -0.39, -9.02, -43.11, -57.99
14.6034, -1.55, -0.56, -0.26, -14.33, -40.91, -47.99
14.6067, -1.65, -0.56, -0.25, -19.70, -36.71, -37.20
14.6100, -1.50, -0.51, -0.20, -24.63, -36.04, -23.35
14.6134, -1.33, -0.37, -0.19, -27.50, -36.10, -10.12
14.6167, -1.10, -0.39, -0.19, -30.73, -37.07, 2.68
14.6200, -0.96, -0.37, -0.14, -35.06, -38.29, 13.29
14.6234, -0.84, -0.33, -0.08, -37.56, -37.87, 21.77
14.6267, -0.74, -0.34, -0.06, -37.74, -38.35, 28.84
14.6300, -0.72, -0.29, -0.02, -36.28, -38.96, 34.88
14.6334, -0.62, -0.24, -0.01, -35.37, -40.61, 40.24
14.6367, -0.61, -0.20, -0.01, -34.39, -43.66, 45.00
14.6400, -0.64, -0.25, 0.03, -33.29, -47.20, 48.35
14.6434, -0.63, -0.25, 0.06, -32.56, -51.59, 52.56
14.6467, -0.62, -0.24, 0.01, -31.28, -56.65, 57.20
14.6500, -0.63, -0.23, -0.03, -28.54, -61.16, 61.71
14.6534, -0.65, -0.25, -0.06, -27.13, -64.63, 66.04
14.6567, -0.76, -0.27, -0.07, -26.59, -67.38, 70.43
14.6600, -0.86, -0.28, -0.05, -25.30, -69.70, 75.18
14.6634, -0.96, -0.30, -0.10, -24.51, -71.83, 80.67
14.6667, -1.03, -0.31, -0.06, -24.82, -73.78, 87.32
14.6700, -1.12, -0.32, -0.10, -24.70, -76.04, 94.88
14.6734, -1.20, -0.36, -0.16, -24.51, -77.50, 103.48
14.6767, -1.31, -0.40, -0.19, -25.55, -77.68, 112.80
14.6800, -1.34, -0.41, -0.17, -27.13, -76.34, 122.01
14.6834, -1.42, -0.40, -0.08, -27.80, -74.70, 131.52
14.6867, -1.33, -0.35, -0.09, -28.23, -74.02, 142.20
14.6900, -1.23, -0.31, -0.11, -28.72, -74.94, 152.93
14.6934, -1.05, -0.32, -0.12, -28.84, -75.67, 162.93
14.6967, -0.94, -0.27, -0.11, -29.51, -77.01, 171.77
14.7000, -0.88, -0.27, -0.06, -30.43, -76.34, 178.66
14.7034, -0.91, -0.21, -0.01, -30.73, -75.67, 184.63
14.7067, -0.92, -0.15, 0.01, -29.02, -76.52, 190.43
14.7100, -0.88, -0.08, -0.00, -27.07, -80.24, 196.95
14.7134, -1.17, -0.05, -0.15, -25.91, -85.30, 203.05
14.7167, -1.91, 0.23, -0.40, -23.48, -87.50, 205.91
14.7200, -2.00, 1.18, 0.26, -16.28, -74.70, 200.30
14.7234, -2.00, 1.44, 0.69, -10.24, -55.18, 188.11
14.7267, -2.00, 1.17, 1.03, -17.07, -81.89, 166.04
14.7300, -1.31, 0.41, 0.29, -24.33, -93.05, 146.95
14.7334, -0.05, 0.07, -0.52, -30.12, -119.76, 129.94
14.7367, -0.29, 0.21, -0.22, -30.43, -136.65, 109.39
14.7400, -0.41, 0.21, 0.03, -26.71, -117.99, 100.91
14.7434, -0.09, 0.10, -0.06, -29.02, -107.87, 98.48
14.7467, -0.42, -0.07, 0.21, -29.27, -113.41, 93.35
14.7500, -0.13, 0.10, 0.18, -17.13, -111.40, 91.40
14.7534, -0.56, 0.14, 0.10, -14.39, -95.00, 97.13
14.7567, -0.23, 0.16, -0.03, -13.72, -85.37, 96.59
14.7600, -0.71, 0.24, 0.19, -10.12, -82.62, 92.74
14.7634, -0.81, 0.64, 0.11, -8.35, -70.18, 85.79
14.7667, -0.70, 0.55, 0.14, -13.23, -69.94, 74.63
14.7700, -0.98, 0.70, 0.30, -18.54, -78.66, 66.52
14.7734, -1.31, 0.80, 0.51, -19.02, -75.98, 55.00
14.7767, -1.08, 0.68, 0.29, -20.55, -66.34, 48.48
14.7800, -0.94, 0.47, 0.28, -30.91, -72.50, 37.13
14.7834, -0.80, 0.54, 0.21, -36.40, -72.99, 23.78
14.7867, -0.76, 0.49, 0.22, -35.30, -65.98, 10.73
14.7900, -0.65, 0.37, 0.22, -37.74, -64.88, 1.46
14.7934, -0.52, 0.29, 0.22, -40.61, -67.13, -2.62
14.7967, -0.36, 0.20, 0.09, -40.24, -66.22, -6.65
14.8000, -0.31, 0.13, 0.01, -37.93, -61.22, -8.84
14.8034, -0.38, 0.26, 0.13, -36.04, -55.30, -13.54
14.8067, -0.47, 0.29, 0.15, -35.30, -53.35, -19.88
14.8100, -0.55, 0.39, 0.16, -33.84, -46.71, -23.54
14.8134, -0.61, 0.41, 0.13, -33.48, -42.13, -27.80
14.8167, -0.82, 0.56, 0.22, -34.27, -38.72, -34.45
14.8200, -0.95, 0.54, 0.30, -36.95, -35.91, -42.74
14.8234, -1.05, 0.62, 0.35, -40.61, -32.50, -49.76
14.8267, -1.02, 0.57, 0.33, -46.16, -29.45, -60.30
14.8300, -0.95, 0.52, 0.32, -51.71, -28.35, -69.02
14.8334, -0.75, 0.42, 0.21, -56.89, -28.96, -78.35
14.8367, -0.57, 0.30, 0.16, -60.79, -29.51, -86.28
14.8400, -0.49, 0.28, 0.19, -63.29, -28.72, -92.87
14.8434, -0.40, 0.20, 0.12, -63.41, -22.56, -97.80
14.8467, -0.42, 0.12, 0.10, -62.26, -16.52, -102.50
14.8500, -0.62, 0.24, 0.20, -60.55, -11.28, -107.07
14.8534, -0.77, 0.30, 0.28, -60.24, -8.41, -112.13
14.8567, -0.82, 0.36, 0.25, -60.91, -3.66, -117.50
14.8600, -1.10, 0.36, 0.41, -62.44, 2.68, -123.84
14.8634, -1.79, 0.37, 0.53, -65.18, 4.94, -132.50
14.8667, -1.75, 0.38, 0.55, -67.56, 6.16, -132.68
14.8700, -1.80, 0.03, 0.60, -72.50, 11.95, -125.79
14.8734, -1.60, -0.16, 0.38, -77.26, 8.90, -124.63
14.8767, -1.33, -0.13, 0.29, -77.01, 1.22, -120.61
14.8800, -1.57, -0.30, 0.61, -74.27, 4.33, -115.12
14.8834, -1.41, -0.58, 0.70, -71.89, 3.54, -107.93
14.8867, -1.19, -0.42, 0.52, -70.98, -7.32, -102.93
