t, aX, aY, aZ, gX, gY, gZ
86.1693, -1.00, -0.01, -0.19, 0.49, 1.40, 0.00
86.1726, -1.01, -0.01, -0.17, 0.79, 1.16, 0.30
86.1759, -1.01, -0.02, -0.17, 1.10, 0.85, 0.49
86.1793, -1.01, -0.01, -0.16, 1.22, 0.55, 0.67
86.1826, -1.01, -0.02, -0.16, 1.71, 0.06, 0.91
86.1859, -1.02, -0.01, -0.15, 2.01, -0.24, 1.04
86.1893, -1.01, -0.01, -0.16, 2.13, -0.67, 1.16
86.1926, -1.01, -0.01, -0.17, 2.26, -1.16, 1.10
86.1959, -1.01, -0.00, -0.17, 2.44, -1.40, 1.16
86.1993, -1.01, -0.01, -0.17, 2.50, -1.52, 1.40
86.2026, -1.01, -0.00, -0.15, 2.50, -1.89, 1.46
86.2059, -1.00, 0.00, -0.17, 2.62, -2.13, 1.59
86.2093, -1.01, -0.01, -0.15, 2.80, -2.20, 1.65
86.2126, -1.00, -0.01, -0.17, 2.87, -2.38, 1.71
86.2159, -1.00, -0.01, -0.17, 2.74, -2.44, 1.59
86.2193, -1.00, -0.01, -0.17, 2.56, -2.38, 1.34
86.2226, -1.00, 0.00, -0.18, 2.62, -2.20, 1.22
86.2259, -1.00, -0.01, -0.18, 2.62, -2.01, 1.04
86.2293, -1.00, 0.00, -0.16, 2.20, -2.01, 0.85
86.2326, -1.01, -0.01, -0.16, 1.95, -1.83, 0.67
86.2359, -1.00, -0.01, -0.16, 1.77, -1.59, 0.55
86.2393, -1.00, -0.01, -0.17, 1.71, -1.28, 0.37
86.2426, -1.01, -0.01, -0.18, 1.59, -1.04, 0.30
86.2459, -1.00, -0.01, -0.18, 1.59, -0.85, 0.18
86.2493, -1.00, -0.01, -0.17, 1.22, -0.61, 0.00
86.2526, -1.00, -0.00, -0.16, 0.98, -0.24, -0.24
86.2559, -1.00, -0.00, -0.18, 0.67, 0.24, -0.43
86.2593, -1.00, -0.01, -0.17, 0.49, 0.43, -0.49
86.2626, -0.99, -0.00, -0.18, 0.24, 0.67, -0.73
86.2659, -1.00, -0.01, -0.19, 0.18, 1.10, -0.85
86.2693, -1.00, 0.01, -0.18, -0.18, 1.46, -0.98
86.2726, -0.99, 0.00, -0.17, -0.43, 1.89, -0.85
86.2759, -0.99, -0.01, -0.17, -0.79, 2.07, -0.67
86.2793, -0.99, 0.01, -0.17, -1.16, 2.32, -0.67
86.2826, -0.99, -0.01, -0.17, -1.10, 2.50, -0.67
86.2859, -0.99, -0.00, -0.17, -1.16, 2.50, -0.73
86.2893, -0.99, -0.01, -0.18, -0.98, 2.56, -0.73
86.2926, -0.99, 0.00, -0.17, -1.10, 2.44, -0.79
86.2959, -0.99, -0.01, -0.18, -0.67, 2.26, -0.79
86.2993, -0.99, -0.00, -0.16, -0.55, 1.95, -0.79
86.3026, -0.99, -0.00, -0.18, -0.30, 1.71, -0.49
86.3059, -0.99, -0.01, -0.18, -0.06, 1.46, -0.43
86.3093, -1.00, -0.01, -0.17, 0.30, 1.22, -0.37
86.3126, -0.99, -0.01, -0.16, 0.85, 0.67, -0.37
86.3159, -0.99, -0.01, -0.17, 1.04, 0.30, -0.37
86.3193, -0.99, -0.01, -0.16, 1.46, 0.06, -0.37
86.3226, -1.00, 0.00, -0.17, 1.77, -0.43, -0.18
86.3259, -1.00, 0.01, -0.17, 1.95, -0.85, 0.00
86.3293, -1.01, 0.00, -0.18, 2.26, -1.28, 0.24
86.3326, -1.00, -0.01, -0.18, 2.44, -1.59, 0.30
86.3359, -0.99, -0.00, -0.19, 2.62, -1.83, 0.49
86.3393, -0.99, -0.01, -0.17, 2.99, -1.95, 0.85
86.3426, -1.00, -0.01, -0.18, 3.05, -2.01, 0.73
86.3459, -0.99, -0.01, -0.19, 3.11, -2.07, 0.91
86.3493, -0.99, 0.00, -0.17, 3.17, -2.07, 0.73
86.3526, -0.99, 0.01, -0.18, 3.17, -1.95, 0.67
86.3559, -0.99, 0.00, -0.18, 3.11, -1.89, 0.43
86.3593, -0.99, 0.00, -0.16, 3.11, -1.77, 0.37
86.3626, -0.98, 0.00, -0.17, 3.05, -1.46, 0.49
86.3659, -1.00, -0.00, -0.17, 3.23, -1.34, 0.61
86.3693, -0.99, 0.01, -0.17, 3.11, -1.22, 0.67
86.3726, -0.99, 0.00, -0.18, 3.05, -0.91, 0.61
86.3759, -1.00, 0.00, -0.16, 2.93, -0.79, 0.55
86.3793, -1.00, 0.00, -0.17, 2.74, -0.67, 0.49
86.3826, -0.99, 0.00, -0.17, 2.68, -0.61, 0.37
86.3859, -0.99, -0.01, -0.17, 2.56, -0.49, 0.37
86.3893, -1.00, -0.01, -0.15, 2.32, -0.30, 0.30
86.3926, -0.99, 0.00, -0.16, 2.26, -0.12, 0.24
86.3959, -0.99, 0.00, -0.16, 2.07, 0.12, 0.00
86.3993, -1.00, -0.01, -0.16, 1.83, 0.37, -0.18
86.4026, -0.99, -0.01, -0.16, 1.71, 0.43, -0.37
86.4059, -0.99, -0.01, -0.15, 1.59, 0.49, -0.61
86.4093, -0.99, 0.00, -0.15, 1.71, 0.49, -0.91
86.4126, -0.99, 0.00, -0.17, 1.40, 0.55, -1.10
86.4159, -0.99, 0.00, -0.17, 1.40, 0.49, -1.22
86.4193, -0.98, 0.01, -0.15, 1.16, 0.55, -1.34
86.4226, -0.97, 0.01, -0.18, 1.04, 0.85, -1.28
86.4259, -0.97, 0.00, -0.17, 0.98, 1.10, -1.16
86.4293, -0.98, -0.00, -0.19, 0.98, 1.40, -1.04
86.4326, -0.97, 0.01, -0.18, 0.67, 1.89, -1.04
86.4359, -0.97, 0.00, -0.17, 0.43, 2.32, -1.04
86.4393, -0.97, 0.01, -0.18, 0.43, 2.56, -1.10
86.4426, -0.97, 0.01, -0.19, 0.30, 2.80, -0.98
86.4459, -0.98, 0.01, -0.18, 0.12, 3.17, -0.91
86.4493, -0.99, 0.01, -0.18, 0.18, 3.23, -0.61
86.4526, -0.99, 0.00, -0.17, 0.37, 3.29, -0.37
86.4559, -0.98, -0.00, -0.18, 0.67, 3.17, 0.00
86.4593, -1.00, -0.01, -0.17, 0.98, 3.11, 0.37
86.4626, -1.00, -0.01, -0.16, 1.28, 2.87, 0.61
86.4659, -1.00, -0.00, -0.18, 1.52, 2.38, 0.79
86.4693, -1.00, -0.01, -0.18, 1.77, 1.95, 0.79
86.4726, -1.00, 0.01, -0.17, 2.13, 1.28, 0.91
86.4759, -1.01, -0.00, -0.17, 2.56, 0.61, 0.91
86.4793, -1.01, 0.00, -0.18, 2.80, -0.12, 1.10
86.4826, -1.00, 0.01, -0.17, 3.11, -0.79, 1.28
86.4859, -1.02, -0.00, -0.17, 3.54, -1.46, 1.52
86.4893, -1.01, 0.00, -0.17, 3.96, -2.07, 1.83
86.4926, -1.02, 0.00, -0.17, 4.15, -2.87, 2.07
86.4959, -1.00, 0.00, -0.17, 4.39, -3.48, 2.01
86.4993, -1.01, 0.01, -0.16, 5.18, -4.45, 4.76
86.5026, -1.01, -0.01, -0.16, 5.49, -4.94, 4.76
86.5059, -1.01, -0.01, -0.16, 5.61, -5.43, 4.63
86.5093, -1.00, -0.00, -0.15, 5.79, -5.91, 4.57
86.5126, -1.00, -0.01, -0.17, 6.10, -6.22, 4.39
86.5159, -1.00, -0.01, -0.18, 6.22, -6.34, 4.15
86.5192, -1.00, -0.00, -0.18, 6.28, -6.52, 3.96
86.5226, -1.00, -0.00, -0.16, 6.40, -6.52, 3.84
86.5259, -0.98, -0.01, -0.17, 6.28, -6.28, 3.66
86.5293, -0.99, -0.00, -0.17, 6.22, -6.04, 3.35
86.5326, -0.99, 0.00, -0.18, 6.10, -5.61, 3.05
86.5359, -0.98, 0.01, -0.17, 5.98, -5.18, 2.87
86.5393, -0.98, -0.00, -0.18, 5.67, -4.76, 2.56
86.5426, -0.99, 0.02, -0.17, 5.61, -4.09, 2.50
86.5459, -0.98, -0.00, -0.18, 5.55, -3.23, 2.50
86.5493, -0.99, 0.00, -0.18, 5.43, -2.62, 2.38
86.5526, -0.99, 0.01, -0.17, 5.18, -1.83, 2.32
86.5559, -0.98, 0.00, -0.17, 4.63, -1.22, 2.20
86.5592, -0.98, 0.01, -0.17, 4.21, -0.73, 2.01
86.5626, -0.98, 0.01, -0.17, 3.78, -0.18, 1.83
86.5659, -0.99, 0.01, -0.18, 3.78, 0.43, 1.65
86.5693, -0.99, 0.01, -0.17, 3.41, 0.79, 1.77
86.5726, -0.98, 0.00, -0.17, 3.48, 1.22, 1.89
86.5759, -0.99, 0.01, -0.16, 3.23, 1.52, 1.83
86.5793, -0.98, 0.00, -0.16, 2.99, 1.65, 1.65
86.5826, -0.98, 0.01, -0.17, 2.93, 1.71, 1.46
86.5859, -0.98, 0.00, -0.16, 2.93, 1.65, 1.34
86.5892, -0.98, 0.00, -0.16, 2.68, 1.59, 1.28
86.5926, -0.98, 0.00, -0.16, 2.74, 1.46, 1.22
86.5959, -0.98, 0.01, -0.16, 2.80, 1.28, 1.16
86.5993, -0.99, 0.01, -0.16, 3.17, 1.04, 1.10
86.6026, -0.98, 0.01, -0.15, 3.29, 0.73, 1.04
86.6059, -0.98, 0.02, -0.18, 3.17, 0.49, 0.98
86.6093, -0.98, 0.01, -0.18, 3.35, 0.12, 1.16
86.6126, -0.98, 0.01, -0.16, 3.72, -0.18, 1.28
86.6159, -0.97, 0.01, -0.17, 4.27, -0.49, 1.40
86.6192, -0.99, 0.01, -0.16, 4.51, -0.79, 1.65
86.6226, -0.98, 0.01, -0.18, 4.70, -1.16, 1.77
86.6259, -0.99, 0.01, -0.18, 4.88, -1.46, 1.95
86.6292, -0.98, 0.00, -0.18, 5.18, -1.71, 2.20
86.6326, -0.98, 0.01, -0.18, 5.37, -2.01, 2.32
86.6359, -0.98, 0.00, -0.16, 5.91, -2.32, 2.56
86.6393, -1.00, 0.00, -0.18, 6.22, -2.56, 2.87
86.6426, -0.99, 0.01, -0.18, 6.59, -2.74, 3.17
86.6459, -0.99, 0.00, -0.17, 6.89, -2.93, 3.54
86.6493, -1.00, 0.01, -0.16, 7.32, -3.05, 3.54
86.6526, -1.00, 0.00, -0.17, 7.50, -3.29, 3.84
86.6559, -1.00, -0.00, -0.17, 7.68, -3.23, 3.90
86.6592, -1.00, 0.01, -0.17, 7.87, -3.29, 3.96
86.6626, -1.00, -0.00, -0.16, 8.17, -3.35, 4.02
86.6659, -1.00, -0.00, -0.16, 8.17, -3.35, 3.96
86.6693, -0.99, -0.00, -0.16, 8.11, -3.29, 3.84
86.6726, -1.00, 0.01, -0.16, 7.87, -3.29, 3.48
86.6759, -1.00, 0.01, -0.16, 7.93, -3.29, 3.11
86.6793, -0.99, 0.00, -0.15, 7.56, -3.23, 2.87
86.6826, -1.00, 0.02, -0.16, 7.26, -2.93, 2.80
86.6859, -1.00, 0.01, -0.16, 7.01, -2.62, 2.56
86.6892, -1.00, 0.00, -0.16, 6.65, -2.38, 2.38
86.6926, -0.99, 0.01, -0.16, 6.40, -2.07, 2.13
86.6959, -0.99, 0.01, -0.17, 6.10, -1.59, 1.83
86.6992, -0.99, 0.01, -0.16, 5.79, -1.10, 1.59
86.7026, -0.99, 0.01, -0.17, 5.49, -0.91, 1.22
86.7059, -1.00, 0.01, -0.17, 5.30, -0.49, 0.85
86.7093, -0.99, 0.01, -0.17, 5.00, -0.18, 0.67
86.7126, -0.99, 0.01, -0.16, 4.70, 0.06, 0.55
86.7159, -0.99, 0.01, -0.16, 4.70, 0.43, 0.24
86.7192, -0.99, 0.01, -0.15, 4.27, 0.61, 0.00
86.7226, -0.99, 0.02, -0.16, 4.15, 0.73, -0.12
86.7259, -0.99, 0.01, -0.15, 4.09, 0.85, -0.37
86.7292, -0.99, 0.01, -0.16, 4.09, 0.85, -0.67
86.7326, -0.99, 0.02, -0.17, 3.78, 0.98, -0.98
86.7359, -0.99, 0.02, -0.16, 3.72, 0.98, -1.04
86.7393, -0.98, 0.03, -0.17, 3.78, 1.04, -1.04
86.7426, -1.00, 0.02, -0.17, 3.96, 0.91, -0.91
86.7459, -0.99, 0.01, -0.15, 4.09, 0.85, -0.67
86.7493, -0.99, 0.02, -0.17, 4.15, 0.67, -0.55
86.7526, -1.00, 0.02, -0.16, 4.09, 0.37, -0.67
86.7559, -0.99, 0.03, -0.17, 4.15, 0.12, -0.67
86.7592, -1.00, 0.02, -0.15, 4.33, -0.12, -0.61
86.7626, -1.00, 0.02, -0.16, 4.51, -0.18, -0.18
86.7659, -1.00, 0.01, -0.14, 4.70, -0.61, 0.18
86.7692, -1.00, 0.01, -0.15, 4.76, -1.04, 0.37
86.7726, -1.00, 0.02, -0.15, 5.06, -1.52, 0.43
86.7759, -1.00, 0.01, -0.14, 5.30, -2.01, 0.49
86.7793, -1.00, 0.02, -0.16, 5.30, -2.44, 0.37
86.7826, -1.00, 0.01, -0.15, 5.49, -2.62, 0.30
86.7859, -1.01, 0.02, -0.16, 5.61, -2.87, 0.18
86.7892, -1.01, 0.03, -0.18, 5.67, -3.11, 0.00
86.7926, -1.01, 0.01, -0.17, 5.55, -3.05, 0.12
86.7959, -1.00, 0.01, -0.17, 5.61, -2.93, 0.12
86.7992, -1.00, 0.02, -0.16, 5.49, -2.80, 0.12
86.8026, -1.00, 0.02, -0.17, 5.61, -2.56, 0.18
86.8059, -1.01, 0.01, -0.16, 5.73, -2.26, 0.12
86.8092, -1.02, 0.01, -0.18, 5.73, -2.01, 0.00
86.8126, -1.01, 0.01, -0.16, 5.67, -1.77, -0.06
86.8159, -1.02, 0.01, -0.16, 5.55, -1.52, -0.43
86.8192, -1.02, 0.03, -0.16, 5.30, -1.22, -0.49
86.8226, -1.01, 0.02, -0.16, 4.94, -0.79, -0.61
86.8259, -1.01, 0.03, -0.13, 4.76, -0.55, -0.91
86.8292, -1.01, 0.02, -0.15, 4.45, -0.30, -0.98
86.8326, -1.00, 0.03, -0.15, 4.21, -0.18, -1.16
86.8359, -1.00, 0.04, -0.14, 3.84, 0.06, -1.16
86.8392, -0.99, 0.03, -0.15, 3.60, 0.24, -1.04
86.8426, -0.99, 0.03, -0.13, 3.23, 0.30, -0.91
86.8459, -1.00, 0.03, -0.15, 2.99, 0.49, -0.91
86.8493, -0.99, 0.03, -0.15, 2.87, 0.55, -0.91
86.8526, -0.99, 0.03, -0.15, 2.50, 0.55, -0.79
86.8559, -0.99, 0.03, -0.14, 2.26, 0.61, -0.98
86.8592, -0.99, 0.04, -0.14, 2.07, 0.49, -0.98
86.8626, -0.99, 0.04, -0.14, 1.83, 0.43, -1.22
86.8659, -0.98, 0.03, -0.16, 1.65, 0.18, -1.52
86.8692, -0.99, 0.04, -0.14, 1.40, 0.06, -1.59
86.8726, -0.98, 0.03, -0.17, 1.34, 0.00, -1.52
86.8759, -0.98, 0.04, -0.16, 1.16, -0.06, -1.59
86.8792, -0.98, 0.03, -0.17, 1.16, -0.06, -1.34
86.8826, -0.98, 0.04, -0.15, 1.34, -0.18, -1.22
86.8859, -0.99, 0.03, -0.16, 1.46, -0.12, -1.10
86.8892, -0.99, 0.03, -0.17, 1.46, -0.18, -0.91
86.8926, -0.98, 0.02, -0.17, 1.28, -0.18, -0.79
86.8959, -0.99, 0.04, -0.15, 1.52, -0.12, -0.73
86.8992, -0.99, 0.02, -0.17, 1.89, -0.18, -0.55
86.9026, -0.98, 0.02, -0.15, 1.95, 0.06, -0.43
86.9059, -0.98, 0.02, -0.18, 2.01, 0.24, -0.18
86.9092, -0.98, 0.04, -0.16, 2.13, 0.18, 0.12
86.9126, -0.99, 0.03, -0.16, 2.20, 0.12, 0.55
86.9159, -0.99, 0.03, -0.14, 2.26, 0.06, 0.85
86.9192, -0.99, 0.03, -0.15, 2.38, -0.18, 1.10
86.9226, -0.99, 0.03, -0.15, 2.56, -0.30, 1.28
86.9259, -0.99, 0.03, -0.15, 2.62, -0.43, 1.46
86.9292, -0.99, 0.03, -0.17, 2.74, -0.61, 1.65
86.9326, -0.99, 0.03, -0.16, 2.80, -0.85, 1.83
86.9359, -1.00, 0.02, -0.16, 2.93, -1.28, 1.89
86.9392, -0.99, 0.02, -0.15, 2.99, -1.59, 1.83
86.9426, -1.00, 0.02, -0.14, 3.11, -1.83, 1.89
86.9459, -0.99, 0.01, -0.14, 3.23, -2.07, 1.77
86.9492, -1.00, 0.02, -0.15, 3.23, -2.50, 1.59
86.9526, -0.99, 0.03, -0.14, 3.29, -2.80, 1.40
86.9559, -1.01, 0.02, -0.15, 3.23, -2.93, 1.16
86.9592, -0.99, 0.02, -0.15, 3.35, -2.93, 0.98
86.9626, -1.00, 0.03, -0.14, 3.41, -2.93, 0.73
86.9659, -0.99, 0.02, -0.15, 3.41, -2.74, 0.55
86.9692, -0.98, 0.03, -0.14, 3.29, -2.80, 0.61
86.9726, -0.99, 0.03, -0.15, 3.11, -2.74, 0.43
86.9759, -0.99, 0.03, -0.15, 3.05, -2.56, 0.30
86.9792, -0.98, 0.02, -0.13, 2.93, -2.44, 0.30
86.9826, -1.00, 0.03, -0.13, 2.87, -2.20, 0.06
86.9859, -1.00, 0.03, -0.16, 2.80, -1.89, 0.12
86.9892, -0.99, 0.02, -0.14, 2.62, -1.65, 0.06
86.9926, -0.98, 0.02, -0.16, 2.32, -1.46, 0.00
86.9959, -0.99, 0.03, -0.14, 2.01, -1.16, -0.18
86.9992, -0.99, 0.01, -0.15, -0.67, 2.07, -1.71
87.0026, -1.00, 0.01, -0.14, -0.61, 2.07, -1.52
87.0059, -0.99, 0.01, -0.16, -0.49, 2.20, -1.34
87.0092, -1.00, 0.01, -0.16, -0.49, 2.20, -1.16
87.0126, -1.00, 0.01, -0.15, -0.49, 2.07, -1.10
87.0159, -0.98, 0.00, -0.14, -0.37, 1.89, -0.98
87.0192, -1.00, 0.01, -0.14, -0.37, 1.71, -1.10
87.0226, -0.99, 0.01, -0.14, -0.24, 1.46, -1.10
87.0259, -0.99, 0.01, -0.13, -0.18, 1.10, -0.73
87.0292, -1.00, 0.01, -0.15, -0.06, 0.79, -0.61
87.0326, -0.99, 0.02, -0.15, 0.18, 0.43, -0.37
87.0359, -1.00, 0.02, -0.15, 0.18, -0.06, -0.30
87.0392, -1.00, 0.02, -0.14, 0.06, -0.24, -0.24
87.0426, -1.01, 0.02, -0.14, 0.43, -0.30, 0.06
87.0459, -1.00, 0.01, -0.15, 0.49, -0.43, 0.37
87.0492, -1.01, 0.01, -0.15, 0.43, -0.61, 0.67
87.0526, -1.00, 0.01, -0.14, 0.49, -0.73, 0.79
87.0559, -1.01, 0.01, -0.15, 0.55, -1.10, 0.79
87.0592, -1.01, 0.01, -0.15, 0.55, -1.46, 1.04
87.0626, -1.01, 0.00, -0.16, 0.73, -1.65, 1.04
87.0659, -1.02, -0.00, -0.17, 0.79, -1.77, 1.22
87.0692, -1.01, 0.00, -0.16, 0.85, -1.95, 1.22
87.0726, -1.01, 0.00, -0.16, 0.79, -1.95, 1.16
87.0759, -1.01, -0.00, -0.16, 0.67, -1.89, 1.04
87.0792, -1.00, -0.01, -0.17, 0.67, -1.95, 0.79
87.0826, -1.00, -0.01, -0.16, 0.79, -1.89, 0.43
87.0859, -1.00, 0.01, -0.18, 0.67, -1.89, -0.06
87.0892, -0.99, 0.01, -0.18, 0.43, -1.77, -0.67
87.0926, -1.00, 0.01, -0.16, 0.24, -1.46, -1.10
87.0959, -1.00, 0.02, -0.17, 0.06, -1.16, -1.52
87.0992, -1.00, 0.00, -0.16, 0.00, -0.79, -1.89
87.1026, -0.98, 0.01, -0.17, -0.24, -0.37, -1.95
87.1059, -0.99, 0.00, -0.16, -0.43, 0.12, -1.95
87.1092, -0.99, -0.00, -0.16, -0.37, 0.49, -2.01
87.1126, -1.00, 0.01, -0.17, -0.55, 0.91, -2.20
87.1159, -0.99, 0.00, -0.18, -0.79, 1.40, -2.44
87.1192, -0.99, 0.01, -0.18, -1.04, 1.77, -2.50
87.1226, -0.99, 0.01, -0.17, -1.10, 2.20, -2.56
87.1259, -1.00, 0.00, -0.18, -0.98, 2.38, -2.68
87.1292, -0.99, 0.00, -0.16, -0.79, 2.62, -2.50
87.1326, -1.00, 0.01, -0.18, -0.73, 2.80, -2.13
87.1359, -1.00, 0.01, -0.17, -0.67, 2.99, -1.95
87.1392, -0.99, 0.01, -0.17, -0.61, 2.99, -1.77
87.1426, -0.99, 0.02, -0.16, -0.61, 2.99, -1.59
87.1459, -0.99, 0.00, -0.16, -0.24, 2.80, -1.34
87.1492, -0.99, 0.03, -0.16, -0.18, 2.56, -1.04
87.1526, -0.99, 0.01, -0.14, -0.06, 2.26, -0.91
87.1559, -0.99, 0.01, -0.16, 0.24, 1.77, -0.79
87.1592, -0.98, 0.01, -0.16, 0.61, 1.40, -0.55
87.1626, -0.99, 0.01, -0.13, 0.73, 0.85, -0.37
87.1659, -1.00, 0.01, -0.13, 0.85, 0.37, -0.37
87.1692, -0.99, 0.01, -0.14, 1.04, -0.18, -0.12
87.1726, -1.00, 0.01, -0.14, 1.16, -0.79, 0.06
87.1759, -0.98, 0.01, -0.15, 1.34, -1.34, 0.24
87.1792, -0.99, 0.00, -0.15, 1.46, -1.77, 0.43
87.1826, -0.99, 0.01, -0.14, 1.52, -2.13, 0.37
87.1859, -0.99, 0.01, -0.15, 1.52, -2.38, 0.37
87.1892, -0.99, 0.01, -0.16, 1.59, -2.50, 0.24
87.1926, -0.99, 0.01, -0.15, 1.46, -2.62, 0.30
87.1959, -0.99, 0.00, -0.17, 1.40, -2.56, 0.30
87.1992, -0.99, 0.01, -0.17, 1.34, -2.50, 0.37
87.2026, -1.00, 0.02, -0.16, 1.28, -2.44, 0.43
87.2059, -0.99, 0.00, -0.18, 1.28, -2.26, 0.37
87.2092, -1.00, 0.01, -0.16, 1.16, -2.07, 0.24
87.2126, -0.99, 0.01, -0.18, 1.04, -1.65, 0.18
87.2159, -1.00, 0.01, -0.16, 0.91, -1.22, 0.30
87.2192, -0.99, 0.00, -0.17, 0.73, -0.91, 0.24
87.2226, -0.99, -0.00, -0.16, 0.55, -0.61, 0.12
87.2259, -1.00, -0.00, -0.16, 0.49, -0.18, 0.00
87.2292, -1.00, 0.01, -0.16, 0.37, 0.06, -0.12
87.2326, -0.99, 0.00, -0.16, 0.37, 0.18, -0.43
87.2359, -1.00, 0.01, -0.17, 0.24, 0.49, -0.67
87.2392, -0.99, 0.01, -0.16, 0.30, 0.73, -0.85
87.2426, -1.00, 0.00, -0.18, 0.18, 1.04, -0.91
87.2459, -1.00, 0.00, -0.16, 0.00, 1.16, -1.10
87.2492, -1.00, 0.00, -0.16, 0.12, 1.34, -0.98
87.2526, -1.01, 0.00, -0.16, -0.06, 1.52, -1.16
87.2559, -1.00, 0.01, -0.17, 0.24, 1.52, -1.34
87.2592, -1.01, -0.01, -0.14, 0.24, 1.59, -1.46
87.2626, -1.00, 0.00, -0.17, 0.24, 1.71, -1.46
87.2659, -1.01, -0.00, -0.17, 0.18, 1.52, -1.65
87.2692, -1.00, 0.00, -0.16, 0.06, 1.52, -1.77
87.2726, -1.00, 0.01, -0.15, 0.00, 1.59, -1.89
87.2759, -1.00, 0.00, -0.16, -0.24, 1.59, -2.13
87.2792, -1.01, 0.00, -0.16, -0.30, 1.59, -2.20
87.2826, -1.00, 0.00, -0.17, -0.49, 1.52, -2.13
87.2859, -1.00, 0.01, -0.15, -0.43, 1.46, -2.13
87.2892, -1.00, 0.01, -0.17, -0.49, 1.40, -2.01
87.2926, -0.99, 0.01, -0.16, -0.55, 1.34, -2.07
87.2959, -0.99, 0.00, -0.15, -0.55, 1.10, -2.07
87.2992, -0.99, 0.01, -0.16, -0.30, 1.04, -2.07
87.3026, -0.98, 0.01, -0.15, -0.37, 0.91, -2.01
87.3059, -1.00, 0.01, -0.15, -0.24, 0.67, -2.01
87.3092, -1.00, 0.01, -0.15, -0.18, 0.61, -1.77
87.3126, -0.99, 0.01, -0.16, -0.24, 0.49, -1.71
87.3159, -1.00, 0.01, -0.14, -0.37, 0.24, -1.59
87.3192, -0.99, 0.01, -0.15, -0.30, -0.18, -1.52
87.3226, -1.00, 0.01, -0.16, -0.37, -0.49, -1.46
87.3259, -1.00, 0.01, -0.16, -0.49, -0.67, -1.52
87.3292, -1.00, 0.01, -0.15, -0.67, -0.79, -1.52
87.3326, -0.99, 0.01, -0.17, -0.49, -0.91, -1.52
87.3359, -0.98, 0.00, -0.15, -0.67, -0.98, -1.59
87.3392, -0.98, 0.00, -0.17, -0.79, -0.98, -1.65
87.3426, -0.99, -0.00, -0.16, -0.73, -0.79, -1.83
87.3459, -0.99, -0.01, -0.17, -0.55, -0.73, -1.89
87.3492, -0.98, 0.00, -0.16, -0.37, -0.79, -1.65
87.3526, -1.00, 0.01, -0.19, -0.18, -0.67, -1.52
87.3559, -0.98, 0.02, -0.17, -0.06, -0.55, -1.52
87.3592, -0.98, 0.02, -0.18, 0.06, -0.43, -1.46
87.3626, -0.99, 0.01, -0.19, -0.06, -0.06, -1.10
87.3659, -0.99, 0.01, -0.18, -0.18, 0.12, -0.79
87.3692, -0.99, -0.00, -0.16, -0.18, 0.43, -0.67
87.3726, -0.99, 0.00, -0.16, 0.12, 0.43, -0.55
87.3759, -0.99, -0.00, -0.17, 0.12, 0.61, -0.30
87.3792, -1.00, -0.00, -0.17, 0.30, 0.55, -0.37
87.3826, -1.00, -0.01, -0.17, 0.30, 0.67, -0.30
87.3859, -0.99, 0.01, -0.16, 0.24, 0.67, -0.37
87.3892, -0.99, -0.00, -0.16, 0.24, 0.55, -0.43
87.3926, -0.99, 0.00, -0.17, 0.18, 0.43, -0.49
87.3959, -0.99, -0.00, -0.16, 0.24, 0.30, -0.79
87.3992, -0.98, 0.00, -0.18, 0.18, 0.37, -0.91
87.4026, -0.98, 0.01, -0.17, 0.06, 0.61, -1.10
87.4059, -0.98, 0.00, -0.15, 0.12, 0.37, -1.10
87.4092, -0.98, 0.01, -0.18, 0.06, 0.30, -1.16
87.4126, -0.99, 0.01, -0.16, 0.06, 0.49, -1.16
87.4159, -0.98, 0.00, -0.16, 0.00, 0.73, -1.22
87.4192, -0.99, 0.00, -0.17, 0.00, 0.79, -1.16
87.4226, -0.99, 0.01, -0.16, 0.00, 0.91, -0.98
87.4259, -0.99, 0.00, -0.17, -0.06, 0.98, -1.10
87.4292, -1.00, 0.00, -0.15, 0.06, 0.91, -0.98
87.4326, -1.00, -0.00, -0.16, 0.12, 1.10, -0.91
87.4359, -1.00, 0.01, -0.15, 0.18, 0.98, -0.67
87.4392, -1.00, 0.01, -0.15, 0.18, 0.85, -0.61
87.4426, -1.00, 0.01, -0.17, 0.24, 0.67, -0.37
87.4459, -0.99, 0.01, -0.16, 0.30, 0.37, -0.37
87.4492, -0.99, 0.01, -0.16, 0.24, 0.06, -0.30
87.4526, -0.99, 0.00, -0.15, 0.30, -0.30, -0.18
87.4559, -1.00, 0.00, -0.16, 0.43, -0.67, -0.12
87.4592, -0.99, 0.01, -0.17, 0.55, -0.85, 0.06
87.4626, -1.00, 0.00, -0.16, 0.67, -1.10, 0.18
87.4659, -0.99, 0.00, -0.16, 0.67, -1.28, 0.18
87.4692, -1.00, -0.01, -0.16, 0.85, -1.40, 0.18
87.4726, -1.00, -0.01, -0.16, 0.98, -1.71, 0.12
87.4759, -1.00, -0.00, -0.16, 0.91, -1.65, 0.00
87.4792, -1.00, -0.01, -0.17, 1.10, -1.83, -0.24
87.4826, -1.00, -0.01, -0.17, 1.22, -1.89, -0.43
87.4859, -1.00, -0.00, -0.16, 1.34, -1.89, -0.49
87.4892, -1.00, 0.01, -0.18, 1.52, -1.71, -0.55
87.4926, -1.01, 0.01, -0.17, 1.65, -1.52, -0.91
87.4959, -1.00, 0.00, -0.16, 1.52, -1.46, -0.79
